(-10, 44, -143), (2, 0, 1)
(-8, 44, -165), (0, 0, 3)
(-6, 22, -77), (2, 2, 3)
(-6, 22, -55), (2, 2, 1)
(-4, 0, 33), (0, 0, 1)
(-4, 22, -77), (0, 2, 3)
(-4, 22, -55), (0, 2, 1)
(-2, 0, -11), (2, 0, 1)
(-2, 0, 11), (2, 0, 3)
(-2, 0, 33), (2, 0, 1)
(-2, 0, 55), (2, 0, 3)
(-2, 22, -33), (2, 2, 3)
(2, 0, -55), (2, 0, 1)
(2, 0, -33), (2, 0, 3)
(2, 0, -11), (2, 0, 1)
(2, 0, 11), (2, 0, 3)
(2, 22, 33), (2, 2, 1)
(4, 0, -33), (0, 0, 3)
(4, 22, 55), (0, 2, 3)
(4, 22, 77), (0, 2, 1)
(6, 22, 55), (2, 2, 3)
(6, 22, 77), (2, 2, 1)
(8, 44, 165), (0, 0, 1)
(10, 44, 143), (2, 0, 3)
