(-8, -9, 44), [8, 7, 12] 
(-8, -9, 48), [8, 7, 0] 
(-8, -7, 28), [8, 9, 12] 
(-8, -7, 36), [8, 9, 4] 
(-8, -5, 12), [8, 11, 12] 
(-8, -5, 16), [8, 11, 0] 
(-8, -5, 20), [8, 11, 4] 
(-8, -5, 28), [8, 11, 12] 
(-4, -9, 48), [12, 7, 0] 
(-8, -3, -4), [8, 13, 12] 
(-8, -3, 0), [8, 13, 0] 
(-8, -3, 12), [8, 13, 12] 
(-8, -3, 16), [8, 13, 0] 
(-8, -3, 20), [8, 13, 4] 
(-4, -7, 40), [12, 9, 8] 
(-8, -1, -20), [8, 15, 12] 
(-8, -1, -16), [8, 15, 0] 
(-8, -1, -12), [8, 15, 4] 
(-8, -1, -4), [8, 15, 12] 
(-8, -1, 0), [8, 15, 0] 
(-8, -1, 4), [8, 15, 4] 
(-8, -1, 16), [8, 15, 0] 
(-8, -1, 28), [8, 15, 12] 
(-8, 1, -20), [8, 1, 12] 
(-8, 1, -16), [8, 1, 0] 
(-8, 1, -12), [8, 1, 4] 
(-7, 0, -16), [9, 0, 0] 
(-8, 1, 0), [8, 1, 0] 
(-8, 1, 4), [8, 1, 4] 
(-8, 1, 16), [8, 1, 0] 
(-8, 1, 28), [8, 1, 12] 
(0, -7, 28), [0, 9, 12] 
(0, -7, 36), [0, 9, 4] 
(-4, -3, 24), [12, 13, 8] 
(0, -7, 40), [0, 9, 8] 
(-8, 3, -4), [8, 3, 12] 
(-8, 3, 0), [8, 3, 0] 
(-8, 3, 12), [8, 3, 12] 
(-8, 3, 20), [8, 3, 4] 
(-4, -1, 16), [12, 15, 0] 
(0, -5, 24), [0, 11, 8] 
(0, -5, 28), [0, 11, 12] 
(-4, -1, 24), [12, 15, 8] 
(-8, 5, 12), [8, 5, 12] 
(-8, 5, 16), [8, 5, 0] 
(-8, 5, 20), [8, 5, 4] 
(-4, 1, 8), [12, 1, 8] 
(-4, 1, 16), [12, 1, 0] 
(0, -3, 24), [0, 13, 8] 
(-8, 7, 28), [8, 7, 12] 
(8, -9, 44), [8, 7, 12] 
(8, -9, 48), [8, 7, 0] 
(-8, 7, 36), [8, 7, 4] 
(-4, 3, 0), [12, 3, 0] 
(0, -1, 24), [0, 15, 8] 
(0, -1, 28), [0, 15, 12] 
(-8, 9, 44), [8, 9, 12] 
(8, -7, 28), [8, 9, 12] 
(-8, 9, 48), [8, 9, 0] 
(8, -7, 36), [8, 9, 4] 
(4, -3, 0), [4, 13, 0] 
(0, 1, 24), [0, 1, 8] 
(0, 1, 28), [0, 1, 12] 
(8, -5, 12), [8, 11, 12] 
(8, -5, 16), [8, 11, 0] 
(8, -5, 20), [8, 11, 4] 
(4, -1, 8), [4, 15, 8] 
(4, -1, 16), [4, 15, 0] 
(0, 3, 24), [0, 3, 8] 
(8, -3, -4), [8, 13, 12] 
(8, -3, 0), [8, 13, 0] 
(8, -3, 12), [8, 13, 12] 
(8, -3, 20), [8, 13, 4] 
(4, 1, 16), [4, 1, 0] 
(0, 5, 24), [0, 5, 8] 
(4, 1, 24), [4, 1, 8] 
(0, 5, 28), [0, 5, 12] 
(8, -1, -20), [8, 15, 12] 
(8, -1, -16), [8, 15, 0] 
(8, -1, -12), [8, 15, 4] 
(7, 0, -16), [7, 0, 0] 
(8, -1, 0), [8, 15, 0] 
(8, -1, 4), [8, 15, 4] 
(8, -1, 16), [8, 15, 0] 
(8, -1, 28), [8, 15, 12] 
(0, 7, 28), [0, 7, 12] 
(4, 3, 24), [4, 3, 8] 
(0, 7, 36), [0, 7, 4] 
(0, 7, 40), [0, 7, 8] 
(8, 1, -20), [8, 1, 12] 
(8, 1, -16), [8, 1, 0] 
(8, 1, -12), [8, 1, 4] 
(8, 1, -4), [8, 1, 12] 
(8, 1, 0), [8, 1, 0] 
(8, 1, 4), [8, 1, 4] 
(8, 1, 16), [8, 1, 0] 
(8, 1, 28), [8, 1, 12] 
(8, 3, -4), [8, 3, 12] 
(8, 3, 0), [8, 3, 0] 
(8, 3, 12), [8, 3, 12] 
(8, 3, 16), [8, 3, 0] 
(8, 3, 20), [8, 3, 4] 
(4, 7, 40), [4, 7, 8] 
(8, 5, 12), [8, 5, 12] 
(8, 5, 16), [8, 5, 0] 
(8, 5, 20), [8, 5, 4] 
(8, 5, 28), [8, 5, 12] 
(4, 9, 48), [4, 9, 0] 
(8, 7, 28), [8, 7, 12] 
(8, 7, 36), [8, 7, 4] 
(8, 9, 44), [8, 9, 12] 
(8, 9, 48), [8, 9, 0] 
