(-6, -4, 15), [3, 5, 6] 
(-6, -2, 12), [3, 7, 3] 
(-4, -3, 9), [5, 6, 0] 
(-6, 1, -6), [3, 1, 3] 
(-5, 0, 0), [4, 0, 0] 
(-2, -3, 9), [7, 6, 0] 
(-4, 0, -9), [5, 0, 0] 
(-6, 2, 6), [3, 2, 6] 
(-3, -1, -6), [6, 8, 3] 
(0, -4, 9), [0, 5, 0] 
(-1, -3, 9), [8, 6, 0] 
(-2, 0, -9), [7, 0, 0] 
(-5, 3, 9), [4, 3, 0] 
(0, -2, 0), [0, 7, 0] 
(-2, 0, 0), [7, 0, 0] 
(1, -3, 9), [1, 6, 0] 
(3, -5, 21), [3, 4, 3] 
(0, -2, 9), [0, 7, 0] 
(0, -1, -9), [0, 8, 0] 
(-4, 3, 9), [5, 3, 0] 
(0, -1, 0), [0, 8, 0] 
(0, 1, -9), [0, 1, 0] 
(4, -3, 9), [4, 6, 0] 
(0, 1, 0), [0, 1, 0] 
(2, 0, -9), [2, 0, 0] 
(5, -3, 9), [5, 6, 0] 
(2, 0, 0), [2, 0, 0] 
(0, 2, 0), [0, 2, 0] 
(-3, 5, 21), [6, 5, 3] 
(-1, 3, 9), [8, 3, 0] 
(0, 2, 9), [0, 2, 0] 
(4, 0, -9), [4, 0, 0] 
(6, -2, 6), [6, 7, 6] 
(3, 1, -6), [3, 1, 3] 
(0, 4, 9), [0, 4, 0] 
(1, 3, 9), [1, 3, 0] 
(6, -1, -6), [6, 8, 3] 
(5, 0, 0), [5, 0, 0] 
(2, 3, 9), [2, 3, 0] 
(4, 3, 9), [4, 3, 0] 
(6, 2, 12), [6, 2, 3] 
(6, 4, 15), [6, 4, 6] 
