(-7, 0, -13), [6, 0, 0] 
(-7, 0, 0), [6, 0, 0] 
(-7, 0, 13), [6, 0, 0] 
(-5, 0, -13), [8, 0, 0] 
(-5, 0, 0), [8, 0, 0] 
(-5, 0, 13), [8, 0, 0] 
(-3, 0, -13), [10, 0, 0] 
(-3, 0, 13), [10, 0, 0] 
(-1, 0, -13), [12, 0, 0] 
(-1, 0, 13), [12, 0, 0] 
(1, 0, -13), [1, 0, 0] 
(1, 0, 13), [1, 0, 0] 
(3, 0, -13), [3, 0, 0] 
(3, 0, 13), [3, 0, 0] 
(5, 0, -13), [5, 0, 0] 
(5, 0, 0), [5, 0, 0] 
(5, 0, 13), [5, 0, 0] 
(7, 0, -13), [7, 0, 0] 
(7, 0, 0), [7, 0, 0] 
(7, 0, 13), [7, 0, 0] 
