(-8, -9, 44), (0, 3, 0)
(-8, -9, 48), (0, 3, 0)
(-8, -7, 28), (0, 1, 0)
(-8, -7, 36), (0, 1, 0)
(-8, -5, 12), (0, 3, 0)
(-8, -5, 16), (0, 3, 0)
(-8, -5, 20), (0, 3, 0)
(-8, -5, 28), (0, 3, 0)
(-4, -9, 48), (0, 3, 0)
(-8, -3, -4), (0, 1, 0)
(-8, -3, 0), (0, 1, 0)
(-8, -3, 12), (0, 1, 0)
(-8, -3, 16), (0, 1, 0)
(-8, -3, 20), (0, 1, 0)
(-4, -7, 40), (0, 1, 0)
(-8, -1, -20), (0, 3, 0)
(-8, -1, -16), (0, 3, 0)
(-8, -1, -12), (0, 3, 0)
(-8, -1, -4), (0, 3, 0)
(-8, -1, 0), (0, 3, 0)
(-8, -1, 4), (0, 3, 0)
(-8, -1, 16), (0, 3, 0)
(-8, -1, 28), (0, 3, 0)
(-8, 1, -20), (0, 1, 0)
(-8, 1, -16), (0, 1, 0)
(-8, 1, -12), (0, 1, 0)
(-8, 1, 0), (0, 1, 0)
(-8, 1, 4), (0, 1, 0)
(-8, 1, 16), (0, 1, 0)
(-8, 1, 28), (0, 1, 0)
(0, -7, 28), (0, 1, 0)
(0, -7, 36), (0, 1, 0)
(-4, -3, 24), (0, 1, 0)
(0, -7, 40), (0, 1, 0)
(-8, 3, -4), (0, 3, 0)
(-8, 3, 0), (0, 3, 0)
(-8, 3, 12), (0, 3, 0)
(-8, 3, 20), (0, 3, 0)
(-4, -1, 16), (0, 3, 0)
(0, -5, 24), (0, 3, 0)
(0, -5, 28), (0, 3, 0)
(-4, -1, 24), (0, 3, 0)
(-8, 5, 12), (0, 1, 0)
(-8, 5, 16), (0, 1, 0)
(-8, 5, 20), (0, 1, 0)
(-4, 1, 8), (0, 1, 0)
(-4, 1, 16), (0, 1, 0)
(0, -3, 24), (0, 1, 0)
(-8, 7, 28), (0, 3, 0)
(8, -9, 44), (0, 3, 0)
(8, -9, 48), (0, 3, 0)
(-8, 7, 36), (0, 3, 0)
(-4, 3, 0), (0, 3, 0)
(0, -1, 24), (0, 3, 0)
(0, -1, 28), (0, 3, 0)
(-8, 9, 44), (0, 1, 0)
(8, -7, 28), (0, 1, 0)
(-8, 9, 48), (0, 1, 0)
(8, -7, 36), (0, 1, 0)
(4, -3, 0), (0, 1, 0)
(0, 1, 24), (0, 1, 0)
(0, 1, 28), (0, 1, 0)
(8, -5, 12), (0, 3, 0)
(8, -5, 16), (0, 3, 0)
(8, -5, 20), (0, 3, 0)
(4, -1, 8), (0, 3, 0)
(4, -1, 16), (0, 3, 0)
(0, 3, 24), (0, 3, 0)
(8, -3, -4), (0, 1, 0)
(8, -3, 0), (0, 1, 0)
(8, -3, 12), (0, 1, 0)
(8, -3, 20), (0, 1, 0)
(4, 1, 16), (0, 1, 0)
(0, 5, 24), (0, 1, 0)
(4, 1, 24), (0, 1, 0)
(0, 5, 28), (0, 1, 0)
(8, -1, -20), (0, 3, 0)
(8, -1, -16), (0, 3, 0)
(8, -1, -12), (0, 3, 0)
(8, -1, 0), (0, 3, 0)
(8, -1, 4), (0, 3, 0)
(8, -1, 16), (0, 3, 0)
(8, -1, 28), (0, 3, 0)
(0, 7, 28), (0, 3, 0)
(4, 3, 24), (0, 3, 0)
(0, 7, 36), (0, 3, 0)
(0, 7, 40), (0, 3, 0)
(8, 1, -20), (0, 1, 0)
(8, 1, -16), (0, 1, 0)
(8, 1, -12), (0, 1, 0)
(8, 1, -4), (0, 1, 0)
(8, 1, 0), (0, 1, 0)
(8, 1, 4), (0, 1, 0)
(8, 1, 16), (0, 1, 0)
(8, 1, 28), (0, 1, 0)
(8, 3, -4), (0, 3, 0)
(8, 3, 0), (0, 3, 0)
(8, 3, 12), (0, 3, 0)
(8, 3, 16), (0, 3, 0)
(8, 3, 20), (0, 3, 0)
(4, 7, 40), (0, 3, 0)
(8, 5, 12), (0, 1, 0)
(8, 5, 16), (0, 1, 0)
(8, 5, 20), (0, 1, 0)
(8, 5, 28), (0, 1, 0)
(4, 9, 48), (0, 1, 0)
(8, 7, 28), (0, 3, 0)
(8, 7, 36), (0, 3, 0)
(8, 9, 44), (0, 1, 0)
(8, 9, 48), (0, 1, 0)
