(-10, -13, 85), (2, 3, 1)
(-10, -11, 65), (2, 1, 1)
(-10, -11, 70), (2, 1, 2)
(-10, -9, 45), (2, 3, 1)
(-10, -9, 55), (2, 3, 3)
(-10, -9, 60), (2, 3, 0)
(-10, -8, 35), (2, 0, 3)
(-10, -8, 40), (2, 0, 0)
(-10, -8, 45), (2, 0, 1)
(-10, -8, 60), (2, 0, 0)
(-5, -13, 85), (3, 3, 1)
(-10, -7, 30), (2, 1, 2)
(-10, -7, 35), (2, 1, 3)
(-10, -7, 40), (2, 1, 0)
(-10, -7, 55), (2, 1, 3)
(-10, -6, 20), (2, 2, 0)
(-10, -6, 30), (2, 2, 2)
(-10, -6, 40), (2, 2, 0)
(-10, -6, 45), (2, 2, 1)
(-5, -11, 65), (3, 1, 1)
(-5, -11, 70), (3, 1, 2)
(-10, -4, -5), (2, 0, 3)
(-10, -4, 20), (2, 0, 0)
(-5, -9, 55), (3, 3, 3)
(-5, -9, 65), (3, 3, 1)
(-10, -3, -15), (2, 1, 1)
(-10, -3, -10), (2, 1, 2)
(-10, -3, -5), (2, 1, 3)
(-10, -3, 15), (2, 1, 3)
(-10, -3, 20), (2, 1, 0)
(-10, -3, 35), (2, 1, 3)
(-8, -5, 25), (0, 3, 1)
(-10, -3, 45), (2, 1, 1)
(-5, -8, 60), (3, 0, 0)
(-10, -2, -20), (2, 2, 0)
(-10, -2, -15), (2, 2, 1)
(-10, -2, -10), (2, 2, 2)
(-10, -2, 5), (2, 2, 1)
(-10, -2, 30), (2, 2, 2)
(-10, -2, 40), (2, 2, 0)
(-5, -7, 45), (3, 1, 1)
(-5, -7, 55), (3, 1, 3)
(-10, -1, -35), (2, 3, 1)
(-10, -1, -30), (2, 3, 2)
(-10, -1, -20), (2, 3, 0)
(-10, -1, -10), (2, 3, 2)
(-10, -1, -5), (2, 3, 3)
(-10, -1, 5), (2, 3, 1)
(-10, -1, 15), (2, 3, 3)
(-10, -1, 40), (2, 3, 0)
(-10, -1, 45), (2, 3, 1)
(-5, -6, 40), (3, 2, 0)
(-10, 1, -30), (2, 1, 2)
(-10, 1, -20), (2, 1, 0)
(-10, 1, -15), (2, 1, 1)
(-10, 1, -5), (2, 1, 3)
(-10, 1, 5), (2, 1, 1)
(-10, 1, 10), (2, 1, 2)
(-9, 0, 0), (3, 0, 0)
(-10, 1, 35), (2, 1, 3)
(-5, -4, 10), (3, 0, 2)
(-10, 1, 45), (2, 1, 1)
(-5, -4, 30), (3, 0, 2)
(-5, -4, 40), (3, 0, 0)
(-10, 2, -15), (2, 2, 1)
(-10, 2, -10), (2, 2, 2)
(-10, 2, -5), (2, 2, 3)
(-8, 0, -25), (0, 0, 3)
(-5, -3, -15), (3, 1, 1)
(-5, -3, -5), (3, 1, 3)
(-10, 2, 40), (2, 2, 0)
(-5, -3, 5), (3, 1, 1)
(-10, 2, 45), (2, 2, 1)
(-5, -3, 30), (3, 1, 2)
(-5, -3, 35), (3, 1, 3)
(-5, -3, 45), (3, 1, 1)
(-10, 3, -15), (2, 3, 1)
(-10, 3, -10), (2, 3, 2)
(-10, 3, 5), (2, 3, 1)
(-10, 3, 15), (2, 3, 3)
(-10, 3, 30), (2, 3, 2)
(-7, 0, 0), (1, 0, 0)
(-10, 3, 35), (2, 3, 3)
(-5, -2, 20), (3, 2, 0)
(-5, -2, 30), (3, 2, 2)
(-5, -2, 40), (3, 2, 0)
(-10, 4, -5), (2, 0, 3)
(-5, -1, -35), (3, 3, 1)
(-10, 4, 15), (2, 0, 3)
(-10, 4, 20), (2, 0, 0)
(-5, -1, -10), (3, 3, 2)
(-10, 4, 40), (2, 0, 0)
(-5, -1, -5), (3, 3, 3)
(5, -11, 65), (1, 1, 1)
(-5, -1, 15), (3, 3, 3)
(-5, -1, 35), (3, 3, 3)
(-5, -1, 40), (3, 3, 0)
(-5, -1, 45), (3, 3, 1)
(-10, 6, 20), (2, 2, 0)
(-5, 1, -35), (3, 1, 1)
(-10, 6, 30), (2, 2, 2)
(-10, 6, 35), (2, 2, 3)
(-4, 0, -25), (0, 0, 3)
(-5, 1, -15), (3, 1, 1)
(-10, 6, 45), (2, 2, 1)
(-5, 1, -10), (3, 1, 2)
(-5, 1, 5), (3, 1, 1)
(-5, 1, 15), (3, 1, 3)
(5, -9, 65), (1, 3, 1)
(-5, 1, 35), (3, 1, 3)
(-5, 1, 40), (3, 1, 0)
(10, -13, 85), (2, 3, 1)
(-10, 7, 35), (2, 3, 3)
(-5, 2, -20), (3, 2, 0)
(-10, 7, 45), (2, 3, 1)
(-5, 2, 10), (3, 2, 2)
(-5, 2, 20), (3, 2, 0)
(-5, 2, 30), (3, 2, 2)
(-3, 0, 50), (1, 0, 2)
(-10, 8, 35), (2, 0, 3)
(-10, 8, 40), (2, 0, 0)
(-10, 8, 55), (2, 0, 3)
(-2, 0, -25), (2, 0, 3)
(-10, 8, 60), (2, 0, 0)
(-5, 3, -5), (3, 3, 3)
(-5, 3, 5), (3, 3, 1)
(5, -7, 35), (1, 1, 3)
(-5, 3, 15), (3, 3, 3)
(3, -5, 25), (3, 3, 1)
(5, -7, 45), (1, 1, 1)
(-5, 3, 30), (3, 3, 2)
(5, -7, 55), (1, 1, 3)
(-5, 3, 45), (3, 3, 1)
(-10, 9, 45), (2, 1, 1)
(10, -11, 70), (2, 1, 2)
(-10, 9, 55), (2, 1, 3)
(-10, 9, 65), (2, 1, 1)
(-5, 4, 10), (3, 0, 2)
(-5, 4, 20), (3, 0, 0)
(-1, 0, 50), (3, 0, 2)
(10, -9, 45), (2, 3, 1)
(-10, 11, 70), (2, 3, 2)
(10, -9, 55), (2, 3, 3)
(10, -9, 65), (2, 3, 1)
(5, -4, 10), (1, 0, 2)
(5, -4, 20), (1, 0, 0)
(1, 0, 50), (1, 0, 2)
(10, -8, 35), (2, 0, 3)
(10, -8, 40), (2, 0, 0)
(2, 0, -25), (2, 0, 3)
(10, -8, 55), (2, 0, 3)
(5, -3, -5), (1, 1, 3)
(10, -8, 60), (2, 0, 0)
(5, -3, 5), (1, 1, 1)
(5, -3, 15), (1, 1, 3)
(-5, 7, 35), (3, 3, 3)
(-5, 7, 45), (3, 3, 1)
(-3, 5, 25), (1, 1, 1)
(5, -3, 30), (1, 1, 2)
(-5, 7, 55), (3, 3, 3)
(5, -3, 45), (1, 1, 1)
(-10, 13, 85), (2, 1, 1)
(10, -7, 35), (2, 1, 3)
(5, -2, -20), (1, 2, 0)
(10, -7, 45), (2, 1, 1)
(5, -2, 10), (1, 2, 2)
(5, -2, 20), (1, 2, 0)
(5, -2, 30), (1, 2, 2)
(3, 0, 50), (3, 0, 2)
(5, -1, -35), (1, 3, 1)
(10, -6, 20), (2, 2, 0)
(10, -6, 30), (2, 2, 2)
(4, 0, -25), (0, 0, 3)
(10, -6, 35), (2, 2, 3)
(5, -1, -15), (1, 3, 1)
(5, -1, -10), (1, 3, 2)
(10, -6, 45), (2, 2, 1)
(5, -1, 5), (1, 3, 1)
(5, -1, 15), (1, 3, 3)
(-5, 9, 65), (3, 1, 1)
(5, -1, 35), (1, 3, 3)
(5, -1, 40), (1, 3, 0)
(10, -4, -5), (2, 0, 3)
(5, 1, -35), (1, 1, 1)
(10, -4, 15), (2, 0, 3)
(10, -4, 20), (2, 0, 0)
(5, 1, -10), (1, 1, 2)
(5, 1, -5), (1, 1, 3)
(10, -4, 40), (2, 0, 0)
(-5, 11, 65), (3, 3, 1)
(5, 1, 15), (1, 1, 3)
(5, 1, 35), (1, 1, 3)
(5, 1, 40), (1, 1, 0)
(5, 1, 45), (1, 1, 1)
(10, -3, -15), (2, 1, 1)
(10, -3, -10), (2, 1, 2)
(10, -3, 5), (2, 1, 1)
(10, -3, 15), (2, 1, 3)
(7, 0, 0), (3, 0, 0)
(10, -3, 30), (2, 1, 2)
(10, -3, 35), (2, 1, 3)
(5, 2, 20), (1, 2, 0)
(5, 2, 30), (1, 2, 2)
(5, 2, 40), (1, 2, 0)
(10, -2, -15), (2, 2, 1)
(10, -2, -10), (2, 2, 2)
(8, 0, -25), (0, 0, 3)
(10, -2, -5), (2, 2, 3)
(5, 3, -15), (1, 3, 1)
(5, 3, -5), (1, 3, 3)
(5, 3, 5), (1, 3, 1)
(10, -2, 40), (2, 2, 0)
(10, -2, 45), (2, 2, 1)
(5, 3, 30), (1, 3, 2)
(5, 3, 35), (1, 3, 3)
(5, 3, 45), (1, 3, 1)
(10, -1, -30), (2, 3, 2)
(10, -1, -20), (2, 3, 0)
(10, -1, -15), (2, 3, 1)
(10, -1, -5), (2, 3, 3)
(10, -1, 5), (2, 3, 1)
(9, 0, 0), (1, 0, 0)
(10, -1, 10), (2, 3, 2)
(10, -1, 35), (2, 3, 3)
(5, 4, 10), (1, 0, 2)
(10, -1, 45), (2, 3, 1)
(5, 4, 30), (1, 0, 2)
(5, 4, 40), (1, 0, 0)
(10, 1, -35), (2, 1, 1)
(10, 1, -30), (2, 1, 2)
(10, 1, -20), (2, 1, 0)
(10, 1, -10), (2, 1, 2)
(10, 1, -5), (2, 1, 3)
(10, 1, 5), (2, 1, 1)
(10, 1, 15), (2, 1, 3)
(10, 1, 40), (2, 1, 0)
(10, 1, 45), (2, 1, 1)
(5, 6, 40), (1, 2, 0)
(10, 2, -20), (2, 2, 0)
(10, 2, -15), (2, 2, 1)
(10, 2, -10), (2, 2, 2)
(10, 2, 5), (2, 2, 1)
(10, 2, 30), (2, 2, 2)
(10, 2, 40), (2, 2, 0)
(5, 7, 45), (1, 3, 1)
(5, 7, 55), (1, 3, 3)
(10, 3, -15), (2, 3, 1)
(10, 3, -10), (2, 3, 2)
(10, 3, -5), (2, 3, 3)
(10, 3, 15), (2, 3, 3)
(10, 3, 20), (2, 3, 0)
(8, 5, 25), (0, 1, 1)
(10, 3, 35), (2, 3, 3)
(10, 3, 45), (2, 3, 1)
(5, 8, 60), (1, 0, 0)
(10, 4, -5), (2, 0, 3)
(10, 4, 20), (2, 0, 0)
(5, 9, 55), (1, 1, 3)
(5, 9, 65), (1, 1, 1)
