[1, -16, 131, -652, 2096, -4096, 4096], (-7, -5, -4)
[1, -14, 89, -392, 1424, -3584, 4096], (-8, -7, 1)
[1, -14, 97, -448, 1552, -3584, 4096], (0, -7, -7)
[1, -14, 109, -532, 1744, -3584, 4096], (-7, -4, -3)
[1, -12, 75, -344, 1200, -3072, 4096], (-8, -5, 1)
[1, -12, 87, -412, 1392, -3072, 4096], (-7, -4, -1)
[1, -10, 61, -296, 976, -2560, 4096], (-8, -3, 1)
[1, -10, 65, -328, 1040, -2560, 4096], (-8, -1, -1)
[1, -10, 77, -340, 1232, -2560, 4096], (-5, -4, -1)
[1, -8, 47, -248, 752, -2048, 4096], (-8, -1, 1)
[1, -8, 67, -268, 1072, -2048, 4096], (-4, -3, -1)
[1, -6, -3, 88, -48, -1536, 4096], (-8, -5, 7)
[1, -6, 53, -180, 848, -1536, 4096], (-4, -3, 1)
[1, -6, 57, -196, 912, -1536, 4096], (-4, -1, -1)
[1, -6, 57, -192, 912, -1536, 4096], (0, -3, -3)
[1, -4, 19, -152, 304, -1024, 4096], (-8, 1, 3)
[1, -4, 51, -128, 816, -1024, 4096], (-3, -1, 0)
[1, -2, 5, -104, 80, -512, 4096], (-8, 1, 5)
[1, -2, 45, -64, 720, -512, 4096], (-3, 0, 1)
[1, 0, -9, -56, -144, 0, 4096], (-8, 1, 7)
[1, 0, -9, 56, -144, 0, 4096], (8, -7, -1)
[1, 2, 5, 104, 80, 512, 4096], (8, -5, -1)
[1, 2, 45, 64, 720, 512, 4096], (-1, 0, 3)
[1, 4, 19, 152, 304, 1024, 4096], (8, -3, -1)
[1, 4, 51, 128, 816, 1024, 4096], (0, 1, 3)
[1, 6, -3, -88, -48, 1536, 4096], (8, -7, 5)
[1, 6, 53, 180, 848, 1536, 4096], (-1, 3, 4)
[1, 6, 57, 192, 912, 1536, 4096], (0, 3, 3)
[1, 6, 57, 196, 912, 1536, 4096], (4, 1, 1)
[1, 8, 47, 248, 752, 2048, 4096], (8, -1, 1)
[1, 8, 67, 268, 1072, 2048, 4096], (1, 3, 4)
[1, 10, 61, 296, 976, 2560, 4096], (8, -1, 3)
[1, 10, 65, 328, 1040, 2560, 4096], (8, 1, 1)
[1, 10, 77, 340, 1232, 2560, 4096], (1, 4, 5)
[1, 12, 75, 344, 1200, 3072, 4096], (8, -1, 5)
[1, 12, 87, 412, 1392, 3072, 4096], (1, 4, 7)
[1, 14, 89, 392, 1424, 3584, 4096], (8, -1, 7)
[1, 14, 97, 448, 1552, 3584, 4096], (0, 7, 7)
[1, 14, 109, 532, 1744, 3584, 4096], (3, 4, 7)
[1, 16, 131, 652, 2096, 4096, 4096], (4, 5, 7)
[1, 18, 153, 772, 2448, 4608, 4096], (4, 7, 7)
[1, 18, 153, 776, 2448, 4608, 4096], (8, 5, 5)
