(-7, 23, -55), (1, 3, 1)
(-5, 17, -45), (3, 1, 3)
(-4, 1, 15), (0, 1, 3)
(-4, 2, 10), (0, 2, 2)
(-4, 4, 0), (0, 0, 0)
(-3, -3, 25), (1, 1, 1)
(-3, -1, 15), (1, 3, 3)
(-2, -4, 20), (2, 0, 0)
(-2, -1, 5), (2, 3, 1)
(-2, 3, -15), (2, 3, 1)
(-2, 3, 5), (2, 3, 1)
(-1, -1, 15), (3, 3, 3)
(0, -3, -5), (0, 1, 3)
(0, -3, 5), (0, 1, 1)
(1, -1, -15), (1, 3, 1)
(2, -4, -20), (2, 0, 0)
(2, -1, -5), (2, 3, 3)
(2, 3, -5), (2, 3, 3)
(2, 3, 15), (2, 3, 3)
(3, -3, -25), (3, 1, 3)
(3, -1, -15), (3, 3, 1)
(4, 1, -15), (0, 1, 1)
(4, 2, -10), (0, 2, 2)
(4, 4, 0), (0, 0, 0)
(5, 17, 45), (1, 1, 1)
(7, 23, 55), (3, 3, 3)
