(-18, 151, -798), (2, 3, 2)
(-18, 161, -874), (2, 1, 2)
(-17, 138, -722), (3, 2, 2)
(-14, 90, -418), (2, 2, 2)
(-13, 83, -380), (3, 3, 0)
(-13, 90, -456), (3, 2, 0)
(-13, 105, -532), (3, 1, 0)
(-13, 107, -551), (3, 3, 1)
(-12, 99, -494), (0, 3, 2)
(-11, 29, 0), (1, 1, 0)
(-10, 23, 19), (2, 3, 3)
(-9, 1, 171), (3, 1, 3)
(-8, -5, 190), (0, 3, 2)
(-8, 1, 133), (0, 1, 1)
(-8, 5, 95), (0, 1, 3)
(-7, -18, 266), (1, 2, 2)
(-4, -14, 190), (0, 2, 2)
(-1, 5, -152), (3, 1, 0)
(1, 5, 152), (1, 1, 0)
(4, -14, -190), (0, 2, 2)
(7, -18, -266), (3, 2, 2)
(8, -5, -190), (0, 3, 2)
(8, 1, -133), (0, 1, 3)
(8, 5, -95), (0, 1, 1)
(9, 1, -171), (1, 1, 1)
(10, 23, -19), (2, 3, 1)
(11, 29, 0), (3, 1, 0)
(12, 99, 494), (0, 3, 2)
(13, 83, 380), (1, 3, 0)
(13, 90, 456), (1, 2, 0)
(13, 105, 532), (1, 1, 0)
(13, 107, 551), (1, 3, 3)
(14, 90, 418), (2, 2, 2)
(17, 138, 722), (1, 2, 2)
(18, 151, 798), (2, 3, 2)
(18, 161, 874), (2, 1, 2)
