(-13, 82, -330), [9, 5, 0] 
(-12, 72, -286), [10, 6, 0] 
(-12, 74, -297), [10, 8, 0] 
(-11, 57, -209), [0, 2, 0] 
(-11, 64, -253), [0, 9, 0] 
(-11, 65, -253), [0, 10, 0] 
(-11, 67, -264), [0, 1, 0] 
(-10, 54, -209), [1, 10, 0] 
(-10, 57, -231), [1, 2, 0] 
(-10, 58, -231), [1, 3, 0] 
(-10, 59, -231), [1, 4, 0] 
(-10, 60, -231), [1, 5, 0] 
(-10, 62, -242), [1, 7, 0] 
(-9, 34, -99), [2, 1, 0] 
(-9, 38, -121), [2, 5, 0] 
(-9, 46, -176), [2, 2, 0] 
(-9, 46, -165), [2, 2, 0] 
(-9, 48, -187), [2, 4, 0] 
(-9, 48, -176), [2, 4, 0] 
(-9, 50, -187), [2, 6, 0] 
(-9, 54, -209), [2, 10, 0] 
(-8, 14, 11), [3, 3, 0] 
(-8, 19, -22), [3, 8, 0] 
(-8, 24, -55), [3, 2, 0] 
(-8, 28, -77), [3, 6, 0] 
(-8, 32, -99), [3, 10, 0] 
(-8, 34, -121), [3, 1, 0] 
(-8, 36, -121), [3, 3, 0] 
(-8, 38, -143), [3, 5, 0] 
(-8, 40, -143), [3, 7, 0] 
(-8, 42, -165), [3, 9, 0] 
(-8, 46, -165), [3, 2, 0] 
(-7, -1, 88), [4, 10, 0] 
(-7, 4, 55), [4, 4, 0] 
(-7, 14, -11), [4, 3, 0] 
(-7, 18, -33), [4, 7, 0] 
(-7, 24, -77), [4, 2, 0] 
(-7, 26, -77), [4, 4, 0] 
(-7, 28, -99), [4, 6, 0] 
(-7, 30, -99), [4, 8, 0] 
(-7, 32, -121), [4, 10, 0] 
(-7, 34, -143), [4, 1, 0] 
(-7, 36, -121), [4, 3, 0] 
(-7, 38, -143), [4, 5, 0] 
(-7, 40, -143), [4, 7, 0] 
(-7, 42, -143), [4, 9, 0] 
(-6, -6, 99), [5, 5, 0] 
(-6, -2, 77), [5, 9, 0] 
(-6, 1, 55), [5, 1, 0] 
(-6, 4, 33), [5, 4, 0] 
(-6, 8, 11), [5, 8, 0] 
(-6, 12, -11), [5, 1, 0] 
(-6, 14, -33), [5, 3, 0] 
(-6, 16, -33), [5, 5, 0] 
(-6, 18, -55), [5, 7, 0] 
