(-13, 82, -330), (3, 2, 2)
(-12, 72, -286), (0, 0, 2)
(-11, 57, -209), (1, 1, 3)
(-11, 65, -253), (1, 1, 3)
(-11, 67, -264), (1, 3, 0)
(-10, 57, -231), (2, 1, 1)
(-10, 59, -231), (2, 3, 1)
(-10, 62, -242), (2, 2, 2)
(-9, 46, -176), (3, 2, 0)
(-9, 48, -176), (3, 0, 0)
(-8, 19, -22), (0, 3, 2)
(-7, -1, 88), (1, 3, 0)
(-6, 1, 55), (2, 1, 3)
(-5, -7, 88), (3, 1, 0)
(-4, -9, 77), (0, 3, 1)
(-4, 29, -77), (0, 1, 3)
(-3, -9, 55), (1, 3, 3)
(-1, -1, -44), (3, 3, 0)
(0, -5, -33), (0, 3, 3)
(0, -5, 33), (0, 3, 1)
(1, -1, 44), (1, 3, 0)
(3, -9, -55), (3, 3, 1)
(4, -9, -77), (0, 3, 3)
(4, 29, 77), (0, 1, 1)
(5, -7, -88), (1, 1, 0)
(6, 1, -55), (2, 1, 1)
(7, -1, -88), (3, 3, 0)
(8, 19, 22), (0, 3, 2)
(9, 46, 176), (1, 2, 0)
(9, 48, 176), (1, 0, 0)
(10, 57, 231), (2, 1, 3)
(10, 59, 231), (2, 3, 3)
(10, 62, 242), (2, 2, 2)
(11, 57, 209), (3, 1, 1)
(11, 65, 253), (3, 1, 1)
(11, 67, 264), (3, 3, 0)
(12, 72, 286), (0, 0, 2)
(13, 82, 330), (1, 2, 2)
