(-7, 29, -84), (1, 1, 0)
(-6, 13, -21), (2, 1, 3)
(-6, 17, -42), (2, 1, 2)
(-6, 25, -77), (2, 1, 3)
(-5, -3, 49), (3, 1, 1)
(-5, 1, 28), (3, 1, 0)
(-5, 3, 21), (3, 3, 1)
(-4, -4, 42), (0, 0, 2)
(-4, -3, 35), (0, 1, 3)
(-4, 5, -7), (0, 1, 1)
(-4, 5, 7), (0, 1, 3)
(-4, 13, -49), (0, 1, 3)
(-3, -6, 42), (1, 2, 2)
(-3, -3, 21), (1, 1, 1)
(-3, -2, 28), (1, 2, 0)
(-3, 19, -35), (1, 3, 1)
(-2, -5, 35), (2, 3, 3)
(-2, -3, 7), (2, 1, 3)
(-2, -3, 21), (2, 1, 1)
(-2, 3, -21), (2, 3, 3)
(-1, -4, 28), (3, 0, 0)
(-1, -3, 35), (3, 1, 3)
(-1, -1, 28), (3, 3, 0)
(-1, 1, -28), (3, 1, 0)
(-1, 3, -35), (3, 3, 1)
(0, -5, -7), (0, 3, 1)
(0, -5, 7), (0, 3, 3)
(1, -4, -28), (1, 0, 0)
(1, -3, -35), (1, 1, 1)
(1, -1, -28), (1, 3, 0)
(1, 1, 28), (1, 1, 0)
(1, 3, 35), (1, 3, 3)
(2, -5, -35), (2, 3, 1)
(2, -3, -21), (2, 1, 3)
(2, -3, -7), (2, 1, 1)
(2, 3, 21), (2, 3, 1)
(3, -6, -42), (3, 2, 2)
(3, -3, -21), (3, 1, 3)
(3, -2, -28), (3, 2, 0)
(3, 19, 35), (3, 3, 3)
(4, -4, -42), (0, 0, 2)
(4, -3, -35), (0, 1, 1)
(4, 5, -7), (0, 1, 1)
(4, 5, 7), (0, 1, 3)
(4, 13, 49), (0, 1, 1)
(5, -3, -49), (1, 1, 3)
(5, 1, -28), (1, 1, 0)
(5, 3, -21), (1, 3, 3)
(6, 13, 21), (2, 1, 1)
(6, 17, 42), (2, 1, 2)
(6, 25, 77), (2, 1, 1)
(7, 29, 84), (3, 1, 0)
(9, 38, 112), (1, 2, 0)
(9, 44, 140), (1, 0, 0)
