(-8, 32, -85), [2, 2, 0] 
(-7, 23, -55), [3, 3, 0] 
(-7, 28, -75), [3, 3, 0] 
(-6, 22, -55), [4, 2, 0] 
(-5, 12, -25), [0, 2, 0] 
(-5, 17, -45), [0, 2, 0] 
(-5, 18, -45), [0, 3, 0] 
(-4, 1, 15), [1, 1, 0] 
(-4, 2, 10), [1, 2, 0] 
(-4, 4, 0), [1, 4, 0] 
(-4, 6, -5), [1, 1, 0] 
(-4, 8, -15), [1, 3, 0] 
(-4, 12, -35), [1, 2, 0] 
(-4, 12, -25), [1, 2, 0] 
(-4, 14, -35), [1, 4, 0] 
(-4, 16, -35), [1, 1, 0] 
(-3, -3, 25), [2, 2, 0] 
(-3, -1, 15), [2, 4, 0] 
(-3, 2, 5), [2, 2, 0] 
(-3, 4, -5), [2, 4, 0] 
(-3, 6, -15), [2, 1, 0] 
(-3, 6, -5), [2, 1, 0] 
(-3, 8, -25), [2, 3, 0] 
(-3, 8, -15), [2, 3, 0] 
(-3, 14, -25), [2, 4, 0] 
(-2, -4, 20), [3, 1, 0] 
(-2, -2, 15), [3, 3, 0] 
(-2, -1, 5), [3, 4, 0] 
(-2, 2, -5), [3, 2, 0] 
(-2, 2, 5), [3, 2, 0] 
(-2, 3, -15), [3, 3, 0] 
(-2, 3, 5), [3, 3, 0] 
(-2, 4, -15), [3, 4, 0] 
(-2, 4, -5), [3, 4, 0] 
(-2, 6, -25), [3, 1, 0] 
(-2, 6, -15), [3, 1, 0] 
(-2, 6, -5), [3, 1, 0] 
(-2, 8, -15), [3, 3, 0] 
(-2, 12, -15), [3, 2, 0] 
(-1, -2, 5), [4, 3, 0] 
(-1, -2, 15), [4, 3, 0] 
(-1, -1, 15), [4, 4, 0] 
(-1, 2, -15), [4, 2, 0] 
(-1, 2, -5), [4, 2, 0] 
(-1, 2, 5), [4, 2, 0] 
(-1, 4, -15), [4, 4, 0] 
(-1, 4, -5), [4, 4, 0] 
(-1, 6, -15), [4, 1, 0] 
(-1, 6, -5), [4, 1, 0] 
(-1, 8, -5), [4, 3, 0] 
(0, -3, -5), [0, 2, 0] 
(0, -3, 5), [0, 2, 0] 
(0, -2, -5), [0, 3, 0] 
(0, -2, 5), [0, 3, 0] 
(0, 2, -15), [0, 2, 0] 
(0, 2, -5), [0, 2, 0] 
(0, 2, 5), [0, 2, 0] 
(0, 2, 15), [0, 2, 0] 
(0, 4, -5), [0, 4, 0] 
(0, 4, 5), [0, 4, 0] 
(0, 6, -5), [0, 1, 0] 
(0, 6, 5), [0, 1, 0] 
(0, 8, -5), [0, 3, 0] 
(0, 8, 5), [0, 3, 0] 
(1, -2, -15), [1, 3, 0] 
(1, -2, -5), [1, 3, 0] 
(1, -1, -15), [1, 4, 0] 
(1, 2, -5), [1, 2, 0] 
(1, 2, 5), [1, 2, 0] 
(1, 2, 15), [1, 2, 0] 
(1, 4, 5), [1, 4, 0] 
(1, 4, 15), [1, 4, 0] 
(1, 6, 5), [1, 1, 0] 
(1, 6, 15), [1, 1, 0] 
(1, 8, 5), [1, 3, 0] 
(2, -4, -20), [2, 1, 0] 
(2, -2, -15), [2, 3, 0] 
(2, -1, -5), [2, 4, 0] 
(2, 2, -5), [2, 2, 0] 
(2, 2, 5), [2, 2, 0] 
(2, 3, -5), [2, 3, 0] 
(2, 3, 15), [2, 3, 0] 
(2, 4, 5), [2, 4, 0] 
(2, 4, 15), [2, 4, 0] 
(2, 6, 5), [2, 1, 0] 
(2, 6, 15), [2, 1, 0] 
(2, 6, 25), [2, 1, 0] 
(2, 8, 15), [2, 3, 0] 
(2, 12, 15), [2, 2, 0] 
(3, -3, -25), [3, 2, 0] 
(3, -1, -15), [3, 4, 0] 
(3, 2, -5), [3, 2, 0] 
(3, 4, 5), [3, 4, 0] 
(3, 6, 5), [3, 1, 0] 
(3, 6, 15), [3, 1, 0] 
(3, 8, 15), [3, 3, 0] 
(3, 8, 25), [3, 3, 0] 
(3, 14, 25), [3, 4, 0] 
(4, 1, -15), [4, 1, 0] 
(4, 2, -10), [4, 2, 0] 
(4, 4, 0), [4, 4, 0] 
(4, 6, 5), [4, 1, 0] 
(4, 8, 15), [4, 3, 0] 
(4, 12, 25), [4, 2, 0] 
(4, 12, 35), [4, 2, 0] 
(4, 14, 35), [4, 4, 0] 
(4, 16, 35), [4, 1, 0] 
(5, 12, 25), [0, 2, 0] 
(5, 17, 45), [0, 2, 0] 
(5, 18, 45), [0, 3, 0] 
(6, 22, 55), [1, 2, 0] 
(7, 23, 55), [2, 3, 0] 
(7, 28, 75), [2, 3, 0] 
(8, 32, 85), [3, 2, 0] 
