(-23, 247, -1565), [2, 22, 10] 
(-22, 229, -1435), [3, 4, 15] 
(-22, 232, -1465), [3, 7, 10] 
(-22, 233, -1470), [3, 8, 5] 
(-21, 209, -1285), [4, 9, 15] 
(-21, 211, -1305), [4, 11, 20] 
(-21, 212, -1315), [4, 12, 10] 
(-21, 214, -1335), [4, 14, 15] 
(-21, 217, -1355), [4, 17, 20] 
(-20, 192, -1165), [5, 17, 10] 
(-20, 194, -1185), [5, 19, 15] 
(-20, 196, -1205), [5, 21, 20] 
(-20, 197, -1215), [5, 22, 10] 
(-20, 197, -1210), [5, 22, 15] 
(-20, 198, -1220), [5, 23, 5] 
(-20, 198, -1215), [5, 23, 10] 
(-20, 199, -1235), [5, 24, 15] 
(-20, 199, -1230), [5, 24, 20] 
(-20, 202, -1255), [5, 2, 20] 
(-20, 204, -1265), [5, 4, 10] 
(-19, 172, -1015), [6, 22, 10] 
(-19, 174, -1035), [6, 24, 15] 
(-19, 176, -1055), [6, 1, 20] 
(-19, 177, -1060), [6, 2, 15] 
(-19, 179, -1085), [6, 4, 15] 
(-19, 179, -1080), [6, 4, 20] 
(-19, 181, -1105), [6, 6, 20] 
(-19, 182, -1115), [6, 7, 10] 
(-19, 182, -1110), [6, 7, 15] 
(-19, 183, -1115), [6, 8, 10] 
(-19, 184, -1135), [6, 9, 15] 
(-19, 184, -1130), [6, 9, 20] 
(-19, 184, -1120), [6, 9, 5] 
(-19, 186, -1145), [6, 11, 5] 
(-19, 186, -1135), [6, 11, 15] 
(-19, 187, -1145), [6, 12, 5] 
(-19, 188, -1155), [6, 13, 20] 
(-19, 189, -1165), [6, 14, 10] 
(-18, 152, -865), [7, 2, 10] 
(-18, 154, -885), [7, 4, 15] 
(-18, 156, -905), [7, 6, 20] 
(-18, 157, -915), [7, 7, 10] 
(-18, 157, -910), [7, 7, 15] 
(-18, 158, -920), [7, 8, 5] 
(-18, 159, -935), [7, 9, 15] 
(-18, 159, -930), [7, 9, 20] 
(-18, 162, -965), [7, 12, 10] 
(-18, 162, -955), [7, 12, 20] 
(-18, 163, -970), [7, 13, 5] 
(-18, 163, -965), [7, 13, 10] 
(-18, 164, -985), [7, 14, 15] 
(-18, 164, -980), [7, 14, 20] 
(-18, 166, -1005), [7, 16, 20] 
(-18, 166, -995), [7, 16, 5] 
(-18, 168, -1015), [7, 18, 10] 
(-18, 168, -1005), [7, 18, 20] 
(-18, 169, -1020), [7, 19, 5] 
(-18, 169, -1015), [7, 19, 10] 
(-18, 171, -1045), [7, 21, 5] 
(-18, 171, -1040), [7, 21, 10] 
(-18, 172, -1055), [7, 22, 20] 
(-18, 172, -1045), [7, 22, 5] 
(-18, 173, -1055), [7, 23, 20] 
(-18, 173, -1045), [7, 23, 5] 
(-18, 174, -1065), [7, 24, 10] 
(-18, 174, -1060), [7, 24, 15] 
(-18, 174, -1055), [7, 24, 20] 
(-18, 178, -1085), [7, 3, 15] 
(-18, 179, -1090), [7, 4, 10] 
(-17, 131, -705), [8, 6, 20] 
(-17, 134, -735), [8, 9, 15] 
(-17, 136, -755), [8, 11, 20] 
(-17, 139, -780), [8, 14, 20] 
(-17, 142, -815), [8, 17, 10] 
(-17, 143, -820), [8, 18, 5] 
(-17, 144, -835), [8, 19, 15] 
(-17, 146, -855), [8, 21, 20] 
(-17, 146, -845), [8, 21, 5] 
(-17, 146, -840), [8, 21, 10] 
(-17, 148, -870), [8, 23, 5] 
(-17, 148, -865), [8, 23, 10] 
(-17, 149, -885), [8, 24, 15] 
(-17, 149, -880), [8, 24, 20] 
(-17, 151, -895), [8, 1, 5] 
(-17, 151, -890), [8, 1, 10] 
(-17, 152, -915), [8, 2, 10] 
(-17, 152, -910), [8, 2, 15] 
(-17, 152, -905), [8, 2, 20] 
(-17, 153, -905), [8, 3, 20] 
(-17, 154, -935), [8, 4, 15] 
(-17, 154, -930), [8, 4, 20] 
(-17, 154, -915), [8, 4, 10] 
(-17, 154, -910), [8, 4, 15] 
(-17, 156, -945), [8, 6, 5] 
(-17, 156, -935), [8, 6, 15] 
(-17, 157, -955), [8, 7, 20] 
(-17, 158, -970), [8, 8, 5] 
(-17, 158, -960), [8, 8, 15] 
(-17, 158, -955), [8, 8, 20] 
(-17, 158, -945), [8, 8, 5] 
(-17, 159, -965), [8, 9, 10] 
(-17, 163, -980), [8, 13, 20] 
(-17, 164, -990), [8, 14, 10] 
(-17, 164, -985), [8, 14, 15] 
(-17, 167, -1005), [8, 17, 20] 
(-16, 112, -565), [9, 12, 10] 
(-16, 114, -585), [9, 14, 15] 
(-16, 116, -605), [9, 16, 20] 
(-16, 117, -615), [9, 17, 10] 
(-16, 119, -635), [9, 19, 15] 
(-16, 121, -655), [9, 21, 20] 
(-16, 122, -665), [9, 22, 10] 
(-16, 123, -670), [9, 23, 5] 
(-16, 124, -685), [9, 24, 15] 
(-16, 126, -705), [9, 1, 20] 
(-16, 126, -695), [9, 1, 5] 
(-16, 127, -705), [9, 2, 20] 
(-16, 128, -715), [9, 3, 10] 
(-16, 131, -735), [9, 6, 15] 
(-16, 132, -765), [9, 7, 10] 
(-16, 132, -755), [9, 7, 20] 
(-16, 132, -745), [9, 7, 5] 
(-16, 134, -785), [9, 9, 15] 
(-16, 134, -780), [9, 9, 20] 
(-16, 134, -765), [9, 9, 10] 
(-16, 136, -805), [9, 11, 20] 
(-16, 136, -795), [9, 11, 5] 
(-16, 136, -785), [9, 11, 15] 
(-16, 137, -815), [9, 12, 10] 
(-16, 137, -805), [9, 12, 20] 
(-16, 137, -795), [9, 12, 5] 
(-16, 138, -820), [9, 13, 5] 
(-16, 138, -815), [9, 13, 10] 
(-16, 138, -805), [9, 13, 20] 
(-16, 138, -795), [9, 13, 5] 
(-16, 139, -815), [9, 14, 10] 
(-16, 141, -830), [9, 16, 20] 
(-16, 142, -865), [9, 17, 10] 
