[1, -4, 0, 21, 0, -196, 343], (-4, 0, 21)
[1, -4, 14, -49, 98, -196, 343], (-4, 14, -49)
[1, -4, 14, -35, 98, -196, 343], (-4, 14, -35)
[1, -3, 0, 7, 0, -147, 343], (-3, 0, 7)
[1, -3, 14, -35, 98, -147, 343], (-3, 14, -35)
[1, -2, 0, -7, 0, -98, 343], (-2, 0, -7)
[1, -2, 0, 7, 0, -98, 343], (-2, 0, 7)
[1, -2, 0, 21, 0, -98, 343], (-2, 0, 21)
[1, -2, 14, -21, 98, -98, 343], (-2, 14, -21)
[1, -1, 0, -21, 0, -49, 343], (-1, 0, -21)
[1, -1, 0, -7, 0, -49, 343], (-1, 0, -7)
[1, -1, 0, 21, 0, -49, 343], (-1, 0, 21)
[1, 1, 0, -21, 0, 49, 343], (1, 0, -21)
[1, 1, 0, 7, 0, 49, 343], (1, 0, 7)
[1, 1, 0, 21, 0, 49, 343], (1, 0, 21)
[1, 2, 0, -21, 0, 98, 343], (2, 0, -21)
[1, 2, 0, -7, 0, 98, 343], (2, 0, -7)
[1, 2, 0, 7, 0, 98, 343], (2, 0, 7)
[1, 2, 14, 21, 98, 98, 343], (2, 14, 21)
[1, 3, 0, -7, 0, 147, 343], (3, 0, -7)
[1, 3, 14, 35, 98, 147, 343], (3, 14, 35)
[1, 4, 0, -21, 0, 196, 343], (4, 0, -21)
[1, 4, 14, 35, 98, 196, 343], (4, 14, 35)
[1, 4, 14, 49, 98, 196, 343], (4, 14, 49)
[1, 9, 42, 133, 294, 441, 343], (9, 42, 133)
