[1, -5, 13, -28, 52, -80, 64], (-4, -1, 5)
[1, -5, 15, -34, 60, -80, 64], (-2, -3, 5)
[1, -5, 17, -40, 68, -80, 64], (0, -5, 13)
[1, -5, 17, -38, 68, -80, 64], (-2, -3, 7)
[1, -4, 5, -4, 20, -64, 64], (-4, 0, 1)
[1, -4, 5, -2, 20, -64, 64], (-3, -1, -2)
[1, -4, 7, -8, 28, -64, 64], (-3, -1, 0)
[1, -4, 11, -20, 44, -64, 64], (-3, -1, 4)
[1, -3, -3, 20, -12, -48, 64], (-4, 1, -3)
[1, -3, 3, -2, 12, -48, 64], (-2, -1, -3)
[1, -3, 5, -6, 20, -48, 64], (-2, -1, -1)
[1, -3, 7, -14, 28, -48, 64], (2, -5, 13)
[1, -3, 7, -10, 28, -48, 64], (-2, -1, 1)
[1, -3, 9, -24, 36, -48, 64], (0, -3, 5)
[1, -3, 9, -14, 36, -48, 64], (-2, -1, 3)
[1, -2, -3, 14, -12, -32, 64], (-2, 0, -7)
[1, -2, -1, 14, -4, -32, 64], (-3, 1, -2)
[1, -2, 5, -2, 20, -32, 64], (-2, 0, 1)
[1, -2, 7, -18, 28, -32, 64], (1, -3, 6)
[1, -2, 7, -16, 28, -32, 64], (0, -2, 3)
[1, -2, 9, -12, 36, -32, 64], (-1, -1, 4)
[1, -1, -3, 4, -12, -16, 64], (-4, 3, 5)
[1, -1, -1, -4, -4, -16, 64], (-4, 3, 7)
[1, -1, -1, 14, -4, -16, 64], (-2, 1, -3)
[1, -1, 1, -8, 4, -16, 64], (0, -1, -3)
[1, -1, 1, 10, 4, -16, 64], (-2, 1, -1)
[1, -1, 3, -14, 12, -16, 64], (2, -3, 5)
[1, -1, 3, -8, 12, -16, 64], (0, -1, -1)
[1, -1, 5, -10, 20, -16, 64], (2, -3, 7)
[1, -1, 5, -8, 20, -16, 64], (0, -1, 1)
[1, -1, 7, -8, 28, -16, 64], (0, -1, 3)
[1, -1, 7, -6, 28, -16, 64], (2, -3, 9)
[1, -1, 7, -2, 28, -16, 64], (-2, 1, 5)
[1, -1, 9, -8, 36, -16, 64], (0, -1, 5)
[1, -1, 9, -6, 36, -16, 64], (-2, 1, 7)
[1, 0, 3, -10, 12, 0, 64], (2, -2, 3)
[1, 0, 3, 10, 12, 0, 64], (-2, 2, 3)
[1, 0, 5, 0, 20, 0, 64], (0, 0, 1)
[1, 0, 7, -4, 28, 0, 64], (1, -1, 4)
[1, 0, 7, -2, 28, 0, 64], (2, -2, 7)
[1, 0, 7, 2, 28, 0, 64], (-2, 2, 7)
[1, 0, 7, 4, 28, 0, 64], (-1, 1, 4)
[1, 0, 9, 0, 36, 0, 64], (0, 0, 5)
[1, 1, -3, -4, -12, 16, 64], (4, -3, 5)
[1, 1, -1, -14, -4, 16, 64], (2, -1, -3)
[1, 1, -1, 4, -4, 16, 64], (4, -3, 7)
[1, 1, 1, -10, 4, 16, 64], (2, -1, -1)
[1, 1, 1, 8, 4, 16, 64], (0, 1, -3)
[1, 1, 3, 8, 12, 16, 64], (0, 1, -1)
[1, 1, 3, 14, 12, 16, 64], (-2, 3, 5)
[1, 1, 5, 8, 20, 16, 64], (0, 1, 1)
[1, 1, 5, 10, 20, 16, 64], (-2, 3, 7)
[1, 1, 7, 2, 28, 16, 64], (2, -1, 5)
[1, 1, 7, 6, 28, 16, 64], (-2, 3, 9)
[1, 1, 7, 8, 28, 16, 64], (0, 1, 3)
[1, 1, 9, 6, 36, 16, 64], (2, -1, 7)
[1, 1, 9, 8, 36, 16, 64], (0, 1, 5)
[1, 2, -3, -14, -12, 32, 64], (2, 0, -7)
[1, 2, -1, -14, -4, 32, 64], (3, -1, -2)
[1, 2, 5, 2, 20, 32, 64], (2, 0, 1)
[1, 2, 7, 16, 28, 32, 64], (0, 2, 3)
[1, 2, 7, 18, 28, 32, 64], (-1, 3, 6)
[1, 2, 9, 12, 36, 32, 64], (1, 1, 4)
[1, 3, 3, 2, 12, 48, 64], (2, 1, -3)
[1, 3, 5, 6, 20, 48, 64], (2, 1, -1)
[1, 3, 7, 10, 28, 48, 64], (2, 1, 1)
[1, 3, 7, 14, 28, 48, 64], (-2, 5, 13)
[1, 3, 9, 14, 36, 48, 64], (2, 1, 3)
[1, 3, 9, 24, 36, 48, 64], (0, 3, 5)
[1, 4, 5, 2, 20, 64, 64], (3, 1, -2)
[1, 4, 5, 4, 20, 64, 64], (4, 0, 1)
[1, 4, 7, 8, 28, 64, 64], (3, 1, 0)
[1, 4, 11, 20, 44, 64, 64], (3, 1, 4)
[1, 5, 13, 28, 52, 80, 64], (4, 1, 5)
[1, 5, 15, 34, 60, 80, 64], (2, 3, 5)
[1, 5, 17, 38, 68, 80, 64], (2, 3, 7)
[1, 5, 17, 40, 68, 80, 64], (0, 5, 13)
[1, 6, 19, 42, 76, 96, 64], (3, 3, 6)
[1, 6, 21, 50, 84, 96, 64], (2, 4, 9)
