1,-14,91,-347,819,-1134,729
1,-13,80,-299,720,-1053,729
1,-13,81,-304,729,-1053,729
1,-13,82,-310,738,-1053,729
1,-12,69,-251,621,-972,729
1,-12,70,-256,630,-972,729
1,-12,72,-268,648,-972,729
1,-12,73,-272,657,-972,729
1,-12,73,-271,657,-972,729
1,-11,58,-203,522,-891,729
1,-11,59,-208,531,-891,729
1,-11,61,-218,549,-891,729
1,-11,62,-226,558,-891,729
1,-11,63,-230,567,-891,729
1,-11,64,-236,576,-891,729
1,-11,64,-233,576,-891,729
1,-11,66,-242,594,-891,729
1,-10,48,-160,432,-810,729
1,-10,51,-175,459,-810,729
1,-10,52,-184,468,-810,729
1,-10,53,-185,477,-810,729
1,-10,55,-199,495,-810,729
1,-10,56,-206,504,-810,729
1,-10,57,-205,513,-810,729
1,-10,58,-208,522,-810,729
1,-9,36,-107,324,-729,729
1,-9,37,-112,333,-729,729
1,-9,39,-122,351,-729,729
1,-9,40,-127,360,-729,729
1,-9,43,-146,387,-729,729
1,-9,43,-142,387,-729,729
1,-9,45,-152,405,-729,729
1,-9,46,-158,414,-729,729
1,-9,46,-157,414,-729,729
1,-9,48,-176,432,-729,729
1,-9,48,-175,432,-729,729
1,-9,48,-167,432,-729,729
1,-9,48,-166,432,-729,729
1,-9,49,-178,441,-729,729
1,-9,49,-172,441,-729,729
1,-9,49,-170,441,-729,729
1,-9,52,-184,468,-729,729
1,-9,52,-182,468,-729,729
1,-8,29,-79,261,-648,729
1,-8,31,-89,279,-648,729
1,-8,32,-100,288,-648,729
1,-8,34,-104,306,-648,729
1,-8,35,-109,315,-648,729
1,-8,41,-151,369,-648,729
1,-8,42,-140,378,-648,729
1,-8,43,-149,387,-648,729
1,-8,44,-148,396,-648,729
1,-8,46,-158,414,-648,729
1,-7,14,-11,126,-567,729
1,-7,15,-16,135,-567,729
1,-7,18,-31,162,-567,729
1,-7,20,-41,180,-567,729
1,-7,21,-46,189,-567,729
1,-7,23,-56,207,-567,729
1,-7,24,-61,216,-567,729
1,-7,26,-71,234,-567,729
1,-7,30,-91,270,-567,729
1,-7,32,-113,288,-567,729
1,-7,32,-101,288,-567,729
1,-7,32,-98,288,-567,729
1,-7,34,-127,306,-567,729
1,-7,34,-106,306,-567,729
