[1, -4, 9, -14, 36, -64, 64], (2, -3, -3)
[1, -4, 13, -26, 52, -64, 64], (-3, -2, 1)
[1, -4, 15, -32, 60, -64, 64], (-3, -1, 0)
[1, -2, -3, 20, -12, -32, 64], (4, -3, -3)
[1, -2, 9, -16, 36, -32, 64], (-3, 0, 1)
[1, -2, 11, -14, 44, -32, 64], (-2, -1, 1)
[1, 0, 9, -2, 36, 0, 64], (-2, 1, 1)
[1, 0, 9, 2, 36, 0, 64], (2, -1, -1)
[1, 2, -3, -20, -12, 32, 64], (-4, 3, 3)
[1, 2, 9, 16, 36, 32, 64], (-1, 0, 3)
[1, 2, 11, 14, 44, 32, 64], (-1, 1, 2)
[1, 4, 9, 14, 36, 64, 64], (-2, 3, 3)
[1, 4, 13, 26, 52, 64, 64], (-1, 2, 3)
[1, 4, 15, 32, 60, 64, 64], (0, 1, 3)
[1, 6, 21, 48, 84, 96, 64], (0, 3, 3)
[1, 6, 21, 52, 84, 96, 64], (4, 1, 1)
