(-18, 151, -798), [1, -18, 151, -798, 2869, -6498, 6859], 3.19.as_fv_abes, -23275 
(-18, 161, -874), [1, -18, 161, -874, 3059, -6498, 6859], 3.19.as_gf_abhq, -26471 
(-17, 138, -722), [1, -17, 138, -722, 2622, -6137, 6859], 3.19.ar_fi_abbu, -19477 
(-14, 90, -418), [1, -14, 90, -418, 1710, -5054, 6859], 3.19.ao_dm_aqc, -8322 
(-13, 83, -380), [1, -13, 83, -380, 1577, -4693, 6859], 3.19.an_df_aoq, -7100 
(-13, 90, -456), [1, -13, 90, -456, 1710, -4693, 6859], 3.19.an_dm_aro, -8387 
(-13, 105, -532), [1, -13, 105, -532, 1995, -4693, 6859], 3.19.an_eb_aum, -11388 
(-13, 107, -551), [1, -13, 107, -551, 2033, -4693, 6859], 3.19.an_ed_avf, -11831 
(-12, 99, -494), [1, -12, 99, -494, 1881, -4332, 6859], 3.19.am_dv_ata, -10151 
(-11, 29, 0), [1, -11, 29, 0, 551, -3971, 6859], 3.19.al_bd_a, -720 
(-10, 23, 19), [1, -10, 23, 19, 437, -3610, 6859], 3.19.ak_x_t, -410 
(-9, 1, 171), [1, -9, 1, 171, 19, -3249, 6859], 3.19.aj_b_gp, 251 
(-8, -5, 190), [1, -8, -5, 190, -95, -2888, 6859], 3.19.ai_af_hi, 229 
(-8, 1, 133), [1, -8, 1, 133, 19, -2888, 6859], 3.19.ai_b_fd, 196 
(-8, 5, 95), [1, -8, 5, 95, 95, -2888, 6859], 3.19.ai_f_dr, 134 
(-7, -18, 266), [1, -7, -18, 266, -342, -2527, 6859], 3.19.ah_as_kg, -9 
(-4, -14, 190), [1, -4, -14, 190, -266, -1444, 6859], 3.19.ae_ao_hi, 10 
(-1, 5, -152), [1, -1, 5, -152, 95, -361, 6859], 3.19.ab_f_afw, -176 
(1, 5, 152), [1, 1, 5, 152, 95, 361, 6859], 3.19.b_f_fw, 128 
(4, -14, -190), [1, 4, -14, -190, -266, 1444, 6859], 3.19.e_ao_ahi, -370 
(7, -18, -266), [1, 7, -18, -266, -342, 2527, 6859], 3.19.h_as_akg, -541 
(8, -5, -190), [1, 8, -5, -190, -95, 2888, 6859], 3.19.i_af_ahi, -151 
(8, 1, -133), [1, 8, 1, -133, 19, 2888, 6859], 3.19.i_b_afd, -70 
(8, 5, -95), [1, 8, 5, -95, 95, 2888, 6859], 3.19.i_f_adr, -56 
(9, 1, -171), [1, 9, 1, -171, 19, 3249, 6859], 3.19.j_b_agp, -91 
(10, 23, -19), [1, 10, 23, -19, 437, 3610, 6859], 3.19.k_x_at, -448 
(11, 29, 0), [1, 11, 29, 0, 551, 3971, 6859], 3.19.l_bd_a, -720 
(12, 99, 494), [1, 12, 99, 494, 1881, 4332, 6859], 3.19.m_dv_ta, -9163 
(13, 83, 380), [1, 13, 83, 380, 1577, 4693, 6859], 3.19.n_df_oq, -6340 
(13, 90, 456), [1, 13, 90, 456, 1710, 4693, 6859], 3.19.n_dm_ro, -7475 
(13, 105, 532), [1, 13, 105, 532, 1995, 4693, 6859], 3.19.n_eb_um, -10324 
(13, 107, 551), [1, 13, 107, 551, 2033, 4693, 6859], 3.19.n_ed_vf, -10729 
(14, 90, 418), [1, 14, 90, 418, 1710, 5054, 6859], 3.19.o_dm_qc, -7486 
(17, 138, 722), [1, 17, 138, 722, 2622, 6137, 6859], 3.19.r_fi_bbu, -18033 
(18, 151, 798), [1, 18, 151, 798, 2869, 6498, 6859], 3.19.s_fv_bes, -21679 
(18, 161, 874), [1, 18, 161, 874, 3059, 6498, 6859], 3.19.s_gf_bhq, -24723 
