(-18, 150, -765), [1, -18, 150, -765, 2550, -5202, 4913], 3.17.as_fu_abdl, -22941 
(-17, 142, -731), [1, -17, 142, -731, 2414, -4913, 4913], 3.17.ar_fm_abcd, -20606 
(-16, 126, -629), [1, -16, 126, -629, 2142, -4624, 4913], 3.17.aq_ew_ayf, -16249 
(-16, 130, -663), [1, -16, 130, -663, 2210, -4624, 4913], 3.17.aq_fa_azn, -17307 
(-15, 105, -493), [1, -15, 105, -493, 1785, -4335, 4913], 3.17.ap_eb_asz, -11293 
(-15, 114, -561), [1, -15, 114, -561, 1938, -4335, 4913], 3.17.ap_ek_avp, -13332 
(-15, 115, -578), [1, -15, 115, -578, 1955, -4335, 4913], 3.17.ap_el_awg, -13578 
(-15, 116, -578), [1, -15, 116, -578, 1972, -4335, 4913], 3.17.ap_em_awg, -13809 
(-14, 106, -527), [1, -14, 106, -527, 1802, -4046, 4913], 3.17.ao_ec_auh, -11567 
(-14, 107, -544), [1, -14, 107, -544, 1819, -4046, 4913], 3.17.ao_ed_auy, -11797 
(-13, 78, -340), [1, -13, 78, -340, 1326, -3757, 4913], 3.17.an_da_anc, -6255 
(-13, 80, -357), [1, -13, 80, -357, 1360, -3757, 4913], 3.17.an_dc_ant, -6588 
(-13, 82, -374), [1, -13, 82, -374, 1394, -3757, 4913], 3.17.an_de_aok, -6929 
(-13, 90, -425), [1, -13, 90, -425, 1530, -3757, 4913], 3.17.an_dm_aqj, -8356 
(-13, 94, -459), [1, -13, 94, -459, 1598, -3757, 4913], 3.17.an_dq_arr, -9126 
(-13, 100, -493), [1, -13, 100, -493, 1700, -3757, 4913], 3.17.an_dw_asz, -10324 
(-12, 64, -255), [1, -12, 64, -255, 1088, -3468, 4913], 3.17.am_cm_ajv, -4207 
(-12, 72, -323), [1, -12, 72, -323, 1224, -3468, 4913], 3.17.am_cu_aml, -5363 
(-12, 76, -357), [1, -12, 76, -357, 1292, -3468, 4913], 3.17.am_cy_ant, -5989 
(-12, 78, -357), [1, -12, 78, -357, 1326, -3468, 4913], 3.17.am_da_ant, -6297 
(-12, 80, -391), [1, -12, 80, -391, 1360, -3468, 4913], 3.17.am_dc_apb, -6647 
