(-5, 13, -27), [3, 1, 1] 
(-5, 15, -35), [3, 3, 1] 
(-5, 15, -33), [3, 3, 3] 
(-5, 17, -39), [3, 1, 1] 
(-4, 6, -7), [0, 2, 1] 
(-4, 8, -15), [0, 0, 1] 
(-4, 8, -13), [0, 0, 3] 
(-4, 10, -23), [0, 2, 1] 
(-4, 10, -21), [0, 2, 3] 
(-4, 10, -19), [0, 2, 1] 
(-4, 12, -31), [0, 0, 1] 
(-4, 12, -25), [0, 0, 3] 
(-3, 1, 5), [1, 1, 1] 
(-3, 1, 7), [1, 1, 3] 
(-3, 3, -3), [1, 3, 1] 
(-3, 3, -1), [1, 3, 3] 
(-3, 3, 1), [1, 3, 1] 
(-3, 5, -11), [1, 1, 1] 
(-3, 5, -9), [1, 1, 3] 
(-3, 5, -7), [1, 1, 1] 
(-3, 5, -5), [1, 1, 3] 
(-3, 7, -19), [1, 3, 1] 
(-3, 7, -15), [1, 3, 1] 
(-3, 7, -13), [1, 3, 3] 
(-3, 7, -11), [1, 3, 1] 
(-3, 9, -21), [1, 1, 3] 
(-3, 9, -17), [1, 1, 3] 
(-3, 11, -23), [1, 3, 1] 
(-3, 11, -19), [1, 3, 1] 
(-2, -2, 9), [2, 2, 1] 
(-2, -2, 15), [2, 2, 3] 
(-2, 0, 1), [2, 0, 1] 
(-2, 0, 3), [2, 0, 3] 
(-2, 0, 5), [2, 0, 1] 
(-2, 0, 7), [2, 0, 3] 
(-2, 0, 9), [2, 0, 1] 
(-2, 2, -7), [2, 2, 1] 
(-2, 2, -3), [2, 2, 1] 
(-2, 2, 1), [2, 2, 1] 
(-2, 2, 3), [2, 2, 3] 
(-2, 4, -15), [2, 0, 1] 
(-2, 4, -13), [2, 0, 3] 
(-2, 4, -11), [2, 0, 1] 
(-2, 4, -9), [2, 0, 3] 
(-2, 4, -5), [2, 0, 3] 
(-2, 4, -3), [2, 0, 1] 
(-2, 6, -17), [2, 2, 3] 
(-2, 6, -15), [2, 2, 1] 
(-2, 6, -13), [2, 2, 3] 
(-2, 6, -11), [2, 2, 1] 
(-2, 6, -5), [2, 2, 3] 
(-2, 8, -15), [2, 0, 1] 
(-2, 8, -9), [2, 0, 3] 
(-1, -3, 9), [3, 1, 1] 
(-1, -3, 11), [3, 1, 3] 
(-1, -1, -3), [3, 3, 1] 
(-1, -1, 1), [3, 3, 1] 
(-1, -1, 3), [3, 3, 3] 
(-1, -1, 7), [3, 3, 3] 
(-1, -1, 9), [3, 3, 1] 
(-1, -1, 11), [3, 3, 3] 
(-1, 1, -11), [3, 1, 1] 
(-1, 1, -9), [3, 1, 3] 
(-1, 1, -7), [3, 1, 1] 
(-1, 1, -3), [3, 1, 1] 
(-1, 1, -1), [3, 1, 3] 
(-1, 1, 1), [3, 1, 1] 
(-1, 1, 9), [3, 1, 1] 
(-1, 3, -13), [3, 3, 3] 
