(-23, 239, -1455), (1, 3, 1)
(-23, 240, -1464), (1, 0, 0)
(-23, 241, -1473), (1, 1, 3)
(-23, 243, -1491), (1, 3, 1)
(-22, 221, -1328), (2, 1, 0)
(-22, 223, -1347), (2, 3, 1)
(-22, 223, -1346), (2, 3, 2)
(-22, 225, -1366), (2, 1, 2)
(-22, 226, -1374), (2, 2, 2)
(-22, 227, -1382), (2, 3, 2)
(-21, 202, -1192), (3, 2, 0)
(-21, 204, -1210), (3, 0, 2)
(-21, 205, -1220), (3, 1, 0)
(-21, 206, -1228), (3, 2, 0)
(-21, 207, -1240), (3, 3, 0)
(-21, 207, -1237), (3, 3, 3)
(-21, 208, -1248), (3, 0, 0)
(-21, 209, -1259), (3, 1, 1)
(-21, 209, -1257), (3, 1, 3)
(-21, 209, -1256), (3, 1, 0)
(-21, 209, -1255), (3, 1, 1)
(-21, 209, -1253), (3, 1, 3)
(-21, 210, -1268), (3, 2, 0)
(-21, 210, -1264), (3, 2, 0)
(-21, 211, -1277), (3, 3, 3)
(-21, 211, -1273), (3, 3, 3)
(-21, 211, -1271), (3, 3, 1)
(-21, 212, -1282), (3, 0, 2)
(-21, 213, -1289), (3, 1, 3)
(-20, 185, -1075), (0, 1, 1)
(-20, 185, -1074), (0, 1, 2)
(-20, 187, -1093), (0, 3, 3)
(-20, 188, -1102), (0, 0, 2)
(-20, 189, -1110), (0, 1, 2)
(-20, 190, -1122), (0, 2, 2)
(-20, 191, -1132), (0, 3, 0)
(-20, 191, -1131), (0, 3, 1)
(-20, 191, -1130), (0, 3, 2)
(-20, 192, -1142), (0, 0, 2)
(-20, 192, -1140), (0, 0, 0)
(-20, 193, -1149), (0, 1, 3)
(-20, 193, -1148), (0, 1, 0)
(-20, 193, -1147), (0, 1, 1)
(-20, 195, -1170), (0, 3, 2)
(-20, 195, -1169), (0, 3, 3)
(-20, 195, -1167), (0, 3, 1)
(-20, 195, -1161), (0, 3, 3)
(-20, 196, -1174), (0, 0, 2)
(-20, 196, -1170), (0, 0, 2)
(-20, 197, -1182), (0, 1, 2)
(-20, 197, -1178), (0, 1, 2)
(-20, 198, -1188), (0, 2, 0)
(-19, 162, -900), (1, 2, 0)
(-19, 165, -929), (1, 1, 3)
(-19, 166, -938), (1, 2, 2)
(-19, 167, -948), (1, 3, 0)
(-19, 167, -947), (1, 3, 1)
(-19, 168, -958), (1, 0, 2)
(-19, 168, -956), (1, 0, 0)
