(-12, 68, -260), (0, 0, 0)
(-12, 69, -265), (0, 1, 3)
(-12, 70, -272), (0, 2, 0)
(-12, 71, -278), (0, 3, 2)
(-12, 71, -277), (0, 3, 3)
(-12, 73, -290), (0, 1, 2)
(-12, 74, -298), (0, 2, 2)
(-12, 75, -306), (0, 3, 2)
(-12, 75, -301), (0, 3, 3)
(-12, 77, -314), (0, 1, 2)
(-12, 77, -311), (0, 1, 1)
(-12, 77, -310), (0, 1, 2)
(-11, 51, -169), (1, 3, 3)
(-11, 56, -202), (1, 0, 2)
(-11, 57, -208), (1, 1, 0)
(-11, 59, -221), (1, 3, 3)
(-11, 59, -219), (1, 3, 1)
(-11, 60, -226), (1, 0, 2)
(-11, 61, -235), (1, 1, 1)
(-11, 63, -248), (1, 3, 0)
(-11, 63, -247), (1, 3, 1)
(-11, 64, -250), (1, 0, 2)
(-11, 65, -262), (1, 1, 2)
(-11, 65, -260), (1, 1, 0)
(-11, 65, -256), (1, 1, 0)
(-11, 66, -268), (1, 2, 0)
(-11, 66, -266), (1, 2, 2)
(-11, 67, -271), (1, 3, 1)
(-11, 67, -270), (1, 3, 2)
(-11, 67, -268), (1, 3, 0)
(-11, 67, -265), (1, 3, 3)
(-11, 67, -263), (1, 3, 1)
(-11, 68, -274), (1, 0, 2)
(-11, 68, -268), (1, 0, 0)
(-11, 71, -283), (1, 3, 1)
(-10, 43, -137), (2, 3, 3)
(-10, 45, -151), (2, 1, 1)
(-10, 45, -149), (2, 1, 3)
(-10, 46, -158), (2, 2, 2)
(-10, 49, -177), (2, 1, 3)
(-10, 50, -182), (2, 2, 2)
(-10, 53, -201), (2, 1, 3)
(-10, 53, -199), (2, 1, 1)
(-10, 53, -194), (2, 1, 2)
(-10, 55, -217), (2, 3, 3)
(-10, 57, -219), (2, 1, 1)
(-10, 58, -234), (2, 2, 2)
(-10, 58, -222), (2, 2, 2)
(-10, 59, -233), (2, 3, 3)
(-10, 60, -234), (2, 0, 2)
(-10, 61, -243), (2, 1, 1)
(-9, 24, -34), (3, 0, 2)
(-9, 35, -107), (3, 3, 1)
(-9, 36, -112), (3, 0, 0)
(-9, 37, -115), (3, 1, 1)
(-9, 40, -136), (3, 0, 0)
(-9, 42, -152), (3, 2, 0)
