(-4, 7, -10), [2, 1, 2] 
(-4, 9, -17), [2, 0, 1] 
(-4, 10, -20), [2, 1, 1] 
(-4, 11, -22), [2, 2, 2] 
(-3, 3, -1), [0, 0, 2] 
(-3, 5, -8), [0, 2, 1] 
(-3, 5, -7), [0, 2, 2] 
(-3, 5, -5), [0, 2, 1] 
(-3, 6, -10), [0, 0, 2] 
(-3, 7, -13), [0, 1, 2] 
(-3, 7, -11), [0, 1, 1] 
(-3, 8, -16), [0, 2, 2] 
(-3, 8, -14), [0, 2, 1] 
(-3, 9, -17), [0, 0, 1] 
(-2, 0, 2), [1, 0, 2] 
(-2, 0, 4), [1, 0, 1] 
(-2, 1, 2), [1, 1, 2] 
(-2, 2, -2), [1, 2, 1] 
(-2, 3, -7), [1, 0, 2] 
(-2, 3, -4), [1, 0, 2] 
(-2, 3, -2), [1, 0, 1] 
(-2, 4, -10), [1, 1, 2] 
(-2, 4, -8), [1, 1, 1] 
(-2, 4, -4), [1, 1, 2] 
(-2, 5, -10), [1, 2, 2] 
(-2, 5, -8), [1, 2, 1] 
(-2, 5, -5), [1, 2, 1] 
(-2, 7, -10), [1, 1, 2] 
(-1, -1, 1), [2, 2, 1] 
(-1, -1, 2), [2, 2, 2] 
(-1, -1, 5), [2, 2, 2] 
(-1, -1, 7), [2, 2, 1] 
(-1, -1, 8), [2, 2, 2] 
(-1, 0, -4), [2, 0, 2] 
(-1, 0, -2), [2, 0, 1] 
(-1, 0, 2), [2, 0, 2] 
(-1, 1, -7), [2, 1, 2] 
(-1, 1, -5), [2, 1, 1] 
(-1, 1, -2), [2, 1, 1] 
(-1, 1, -1), [2, 1, 2] 
(-1, 1, 1), [2, 1, 1] 
(-1, 1, 4), [2, 1, 1] 
(-1, 1, 5), [2, 1, 2] 
(-1, 2, -10), [2, 2, 2] 
(-1, 2, -4), [2, 2, 2] 
(-1, 2, -2), [2, 2, 1] 
(-1, 2, 2), [2, 2, 2] 
(-1, 3, -8), [2, 0, 1] 
(-1, 3, -7), [2, 0, 2] 
(-1, 3, -5), [2, 0, 1] 
(-1, 3, -4), [2, 0, 2] 
(-1, 3, -2), [2, 0, 1] 
(-1, 3, -1), [2, 0, 2] 
(-1, 3, 1), [2, 0, 1] 
(-1, 4, -8), [2, 1, 1] 
(-1, 4, -2), [2, 1, 1] 
(-1, 5, -7), [2, 2, 2] 
(-1, 5, -5), [2, 2, 1] 
(-1, 5, -4), [2, 2, 2] 
(0, -2, -2), [0, 1, 1] 
(0, -2, 2), [0, 1, 2] 
(0, -1, -4), [0, 2, 2] 
(0, -1, -1), [0, 2, 2] 
(0, -1, 1), [0, 2, 1] 
(0, -1, 4), [0, 2, 1] 
(0, 0, -4), [0, 0, 2] 
(0, 0, -2), [0, 0, 1] 
(0, 0, 2), [0, 0, 2] 
(0, 0, 4), [0, 0, 1] 
(0, 1, -4), [0, 1, 2] 
(0, 1, -2), [0, 1, 1] 
(0, 1, -1), [0, 1, 2] 
(0, 1, 1), [0, 1, 1] 
(0, 1, 2), [0, 1, 2] 
(0, 1, 4), [0, 1, 1] 
(0, 2, -4), [0, 2, 2] 
(0, 2, -2), [0, 2, 1] 
(0, 2, 2), [0, 2, 2] 
(0, 2, 4), [0, 2, 1] 
(0, 3, -2), [0, 0, 1] 
(0, 3, -1), [0, 0, 2] 
(0, 3, 1), [0, 0, 1] 
(0, 3, 2), [0, 0, 2] 
(0, 5, -2), [0, 2, 1] 
(0, 5, -1), [0, 2, 2] 
(0, 5, 1), [0, 2, 1] 
(0, 5, 2), [0, 2, 2] 
(1, -1, -8), [1, 2, 1] 
(1, -1, -7), [1, 2, 2] 
(1, -1, -5), [1, 2, 1] 
(1, -1, -2), [1, 2, 1] 
(1, -1, -1), [1, 2, 2] 
(1, 0, -2), [1, 0, 1] 
(1, 0, 2), [1, 0, 2] 
(1, 0, 4), [1, 0, 1] 
(1, 1, -5), [1, 1, 1] 
(1, 1, -4), [1, 1, 2] 
(1, 1, -1), [1, 1, 2] 
(1, 1, 1), [1, 1, 1] 
(1, 1, 2), [1, 1, 2] 
(1, 1, 5), [1, 1, 2] 
(1, 1, 7), [1, 1, 1] 
(1, 2, -2), [1, 2, 1] 
(1, 2, 2), [1, 2, 2] 
(1, 2, 4), [1, 2, 1] 
(1, 2, 10), [1, 2, 1] 
(1, 3, -1), [1, 0, 2] 
(1, 3, 1), [1, 0, 1] 
(1, 3, 2), [1, 0, 2] 
(1, 3, 4), [1, 0, 1] 
(1, 3, 5), [1, 0, 2] 
(1, 3, 7), [1, 0, 1] 
(1, 3, 8), [1, 0, 2] 
(1, 4, 2), [1, 1, 2] 
(1, 4, 8), [1, 1, 2] 
(1, 5, 4), [1, 2, 1] 
(1, 5, 5), [1, 2, 2] 
(1, 5, 7), [1, 2, 1] 
(2, 0, -4), [2, 0, 2] 
(2, 0, -2), [2, 0, 1] 
(2, 1, -2), [2, 1, 1] 
(2, 2, 2), [2, 2, 2] 
(2, 3, 2), [2, 0, 2] 
(2, 3, 4), [2, 0, 1] 
(2, 3, 7), [2, 0, 1] 
(2, 4, 4), [2, 1, 1] 
(2, 4, 8), [2, 1, 2] 
(2, 4, 10), [2, 1, 1] 
(2, 5, 5), [2, 2, 2] 
(2, 5, 8), [2, 2, 2] 
(2, 5, 10), [2, 2, 1] 
(2, 7, 10), [2, 1, 1] 
(3, 3, 1), [0, 0, 1] 
(3, 5, 5), [0, 2, 2] 
(3, 5, 7), [0, 2, 1] 
(3, 5, 8), [0, 2, 2] 
(3, 6, 10), [0, 0, 1] 
(3, 7, 11), [0, 1, 2] 
(3, 7, 13), [0, 1, 1] 
(3, 8, 14), [0, 2, 2] 
(3, 8, 16), [0, 2, 1] 
(3, 9, 17), [0, 0, 2] 
(4, 7, 10), [1, 1, 1] 
(4, 9, 17), [1, 0, 2] 
(4, 10, 20), [1, 1, 2] 
(4, 11, 22), [1, 2, 1] 
