1,-3,2,4,8,-48,64
1,-3,6,-12,24,-48,64
1,-3,8,-20,32,-48,64
1,-3,8,-16,32,-48,64
1,-1,-2,4,-8,-16,64
1,-1,-2,8,-8,-16,64
1,-1,-2,12,-8,-16,64
1,-1,0,-4,0,-16,64
1,-1,0,0,0,-16,64
1,-1,0,8,0,-16,64
1,-1,2,-12,8,-16,64
1,-1,2,-4,8,-16,64
1,-1,2,0,8,-16,64
1,-1,4,-4,16,-16,64
1,-1,6,-4,24,-16,64
1,1,-2,-12,-8,16,64
1,1,-2,-8,-8,16,64
1,1,-2,-4,-8,16,64
1,1,0,-8,0,16,64
1,1,0,0,0,16,64
1,1,0,4,0,16,64
1,1,2,0,8,16,64
1,1,2,4,8,16,64
1,1,2,12,8,16,64
1,1,4,4,16,16,64
1,1,6,4,24,16,64
1,3,2,-4,8,48,64
1,3,6,12,24,48,64
1,3,8,16,32,48,64
1,3,8,20,32,48,64
