1,-9,39,-121,312,-576,512
1,-9,41,-133,328,-576,512
1,-9,43,-143,344,-576,512
1,-9,43,-141,344,-576,512
1,-9,45,-151,360,-576,512
1,-8,28,-75,224,-512,512
1,-8,30,-85,240,-512,512
1,-8,32,-97,256,-512,512
1,-8,32,-95,256,-512,512
1,-8,34,-107,272,-512,512
1,-8,34,-105,272,-512,512
1,-8,36,-117,288,-512,512
1,-8,38,-131,304,-512,512
1,-8,38,-127,304,-512,512
1,-8,38,-121,304,-512,512
1,-8,40,-135,320,-512,512
1,-7,17,-29,136,-448,512
1,-7,19,-39,152,-448,512
1,-7,21,-51,168,-448,512
1,-7,21,-49,168,-448,512
1,-7,23,-61,184,-448,512
1,-7,23,-59,184,-448,512
1,-7,25,-73,200,-448,512
1,-7,25,-71,200,-448,512
1,-7,25,-69,200,-448,512
1,-7,27,-83,216,-448,512
1,-7,27,-81,216,-448,512
1,-7,27,-79,216,-448,512
1,-7,27,-75,216,-448,512
1,-7,29,-97,232,-448,512
1,-7,29,-95,232,-448,512
1,-7,29,-93,232,-448,512
1,-7,29,-89,232,-448,512
1,-7,29,-85,232,-448,512
1,-7,31,-107,248,-448,512
1,-7,31,-105,248,-448,512
1,-7,31,-103,248,-448,512
1,-7,31,-101,248,-448,512
1,-7,31,-99,248,-448,512
1,-7,31,-93,248,-448,512
1,-7,33,-113,264,-448,512
1,-7,33,-111,264,-448,512
1,-7,33,-109,264,-448,512
1,-7,33,-105,264,-448,512
1,-7,33,-101,264,-448,512
1,-7,35,-115,280,-448,512
1,-7,35,-113,280,-448,512
1,-7,35,-111,280,-448,512
1,-7,37,-117,296,-448,512
1,-6,10,-5,80,-384,512
1,-6,10,-3,80,-384,512
1,-6,12,-15,96,-384,512
1,-6,12,-13,96,-384,512
1,-6,14,-27,112,-384,512
1,-6,14,-25,112,-384,512
1,-6,14,-23,112,-384,512
1,-6,16,-37,128,-384,512
1,-6,16,-35,128,-384,512
1,-6,16,-33,128,-384,512
1,-6,18,-49,144,-384,512
1,-6,18,-47,144,-384,512
1,-6,18,-45,144,-384,512
1,-6,18,-43,144,-384,512
1,-6,18,-39,144,-384,512
1,-6,20,-61,160,-384,512
1,-6,20,-59,160,-384,512
1,-6,20,-55,160,-384,512
1,-6,20,-53,160,-384,512
1,-6,20,-49,160,-384,512
1,-6,22,-73,176,-384,512
1,-6,22,-71,176,-384,512
1,-6,22,-69,176,-384,512
1,-6,22,-67,176,-384,512
1,-6,22,-59,176,-384,512
1,-6,22,-57,176,-384,512
1,-6,24,-83,192,-384,512
1,-6,24,-81,192,-384,512
1,-6,24,-79,192,-384,512
1,-6,24,-77,192,-384,512
1,-6,24,-75,192,-384,512
1,-6,24,-73,192,-384,512
1,-6,24,-67,192,-384,512
1,-6,24,-65,192,-384,512
1,-6,26,-91,208,-384,512
1,-6,26,-89,208,-384,512
1,-6,26,-85,208,-384,512
1,-6,26,-83,208,-384,512
1,-6,26,-79,208,-384,512
1,-6,26,-77,208,-384,512
1,-6,26,-73,208,-384,512
1,-6,28,-93,224,-384,512
1,-6,28,-87,224,-384,512
1,-6,30,-93,240,-384,512
1,-6,30,-91,240,-384,512
1,-6,30,-89,240,-384,512
1,-6,32,-97,256,-384,512
1,-6,32,-95,256,-384,512
1,-5,-1,41,-8,-320,512
1,-5,-1,43,-8,-320,512
1,-5,1,31,8,-320,512
1,-5,1,33,8,-320,512
