1,-16,131,-652,2096,-4096,4096
1,-14,109,-532,1744,-3584,4096
1,-12,87,-412,1392,-3072,4096
1,-12,95,-444,1520,-3072,4096
1,-10,77,-340,1232,-2560,4096
1,-8,67,-268,1072,-2048,4096
1,-6,53,-180,848,-1536,4096
1,-4,51,-128,816,-1024,4096
1,-2,45,-64,720,-512,4096
1,0,47,0,752,0,4096
1,2,45,64,720,512,4096
1,4,51,128,816,1024,4096
1,6,53,180,848,1536,4096
1,8,67,268,1072,2048,4096
1,10,77,340,1232,2560,4096
1,12,87,412,1392,3072,4096
1,12,95,444,1520,3072,4096
1,14,109,532,1744,3584,4096
1,16,131,652,2096,4096,4096
