(-5, -3, 4), (3, 1, 0)
(-4, -4, 7), (0, 0, 3)
(-5, -3, 8), (3, 1, 0)
(-4, -4, 13), (0, 0, 1)
(-1, -7, 24), (3, 1, 0)
(-5, -1, -8), (3, 3, 0)
(-5, -1, 0), (3, 3, 0)
(-4, -2, 3), (0, 2, 3)
(-4, -2, 5), (0, 2, 1)
(0, -6, 19), (0, 2, 3)
(-4, -2, 11), (0, 2, 3)
(-4, 0, -13), (0, 0, 3)
(-5, 1, -8), (3, 1, 0)
(-4, 0, -7), (0, 0, 1)
(-4, 0, -3), (0, 0, 1)
(-4, 0, 3), (0, 0, 3)
(-4, 0, 5), (0, 0, 1)
(-4, 0, 11), (0, 0, 3)
(-3, -1, 8), (1, 3, 0)
(0, -4, 13), (0, 0, 1)
(-3, -1, 12), (1, 3, 0)
(-3, 1, 8), (1, 1, 0)
(0, 0, -15), (0, 0, 1)
(0, 0, -7), (0, 0, 1)
(0, 0, 9), (0, 0, 1)
(1, -1, 12), (1, 3, 0)
(-1, 1, 12), (3, 1, 0)
(0, 0, 13), (0, 0, 1)
(3, -1, 8), (3, 3, 0)
(5, -1, -8), (1, 3, 0)
(4, 0, -13), (0, 0, 3)
(4, 0, -7), (0, 0, 1)
(4, 0, -3), (0, 0, 1)
(4, 0, 3), (0, 0, 3)
(4, 0, 5), (0, 0, 1)
(3, 1, 8), (3, 1, 0)
(4, 0, 11), (0, 0, 3)
(0, 4, 13), (0, 0, 1)
(3, 1, 12), (3, 1, 0)
(5, 1, -8), (1, 1, 0)
(5, 1, 0), (1, 1, 0)
(4, 2, 3), (0, 2, 3)
(4, 2, 5), (0, 2, 1)
(4, 2, 11), (0, 2, 3)
(0, 6, 19), (0, 2, 3)
(5, 3, 4), (1, 3, 0)
(5, 3, 8), (1, 3, 0)
(4, 4, 7), (0, 0, 3)
(4, 4, 13), (0, 0, 1)
(1, 7, 24), (1, 3, 0)
(4, 6, 19), (0, 2, 3)
(3, 7, 24), (3, 3, 0)
(5, 7, 24), (1, 3, 0)
