(-5, -9, 39), (3, 3, 3)
(-4, -9, 39), (0, 3, 3)
(-3, -9, 39), (1, 3, 3)
(-4, -8, 39), (0, 0, 3)
(0, -11, 55), (0, 1, 3)
(-1, -9, 39), (3, 3, 3)
(-7, -1, -13), (1, 3, 3)
(-5, -3, 13), (3, 1, 1)
(1, -9, 39), (1, 3, 3)
(-6, -1, 0), (2, 3, 0)
(0, -7, 28), (0, 1, 0)
(0, -7, 29), (0, 1, 1)
(-7, 1, -13), (1, 1, 3)
(-6, 1, -13), (2, 1, 3)
(0, -5, 23), (0, 3, 3)
(0, -5, 24), (0, 3, 0)
(0, -5, 28), (0, 3, 0)
(0, -5, 29), (0, 3, 1)
(-5, 1, -13), (3, 1, 3)
(0, -4, 3), (0, 0, 3)
(0, -4, 24), (0, 0, 0)
(0, -3, 23), (0, 1, 3)
(0, -3, 24), (0, 1, 0)
(7, -9, 39), (3, 3, 3)
(-4, 3, 0), (0, 3, 0)
(2, -3, 13), (2, 1, 1)
(0, -1, 23), (0, 3, 3)
(0, 0, -1), (0, 0, 3)
(0, 0, 23), (0, 0, 3)
(0, 0, 24), (0, 0, 0)
(4, -3, 0), (0, 1, 0)
(-2, 3, 13), (2, 3, 1)
(0, 1, 23), (0, 1, 3)
(-7, 9, 39), (1, 1, 3)
(0, 3, 23), (0, 3, 3)
(0, 3, 24), (0, 3, 0)
(5, -1, -13), (1, 3, 3)
(0, 4, 3), (0, 0, 3)
(0, 4, 24), (0, 0, 0)
(6, -1, -13), (2, 3, 3)
(0, 5, 23), (0, 1, 3)
(0, 5, 24), (0, 1, 0)
(0, 5, 28), (0, 1, 0)
(0, 5, 29), (0, 1, 1)
(7, -1, -13), (3, 3, 3)
(6, 1, 0), (2, 1, 0)
(0, 7, 28), (0, 3, 0)
(0, 7, 29), (0, 3, 1)
(7, 1, -13), (3, 1, 3)
(5, 3, 13), (1, 3, 1)
(-1, 9, 39), (3, 1, 3)
(1, 9, 39), (1, 1, 3)
(0, 11, 55), (0, 3, 3)
(3, 9, 39), (3, 1, 3)
(4, 8, 39), (0, 0, 3)
(4, 9, 39), (0, 1, 3)
(5, 9, 39), (1, 1, 3)
(6, 9, 39), (2, 1, 3)
