(-10, -17, 121), [15, 8, 21] 
(-10, -16, 111), [15, 9, 11] 
(-10, -16, 112), [15, 9, 12] 
(-10, -15, 101), [15, 10, 1] 
(-10, -15, 102), [15, 10, 2] 
(-10, -15, 103), [15, 10, 3] 
(-10, -14, 91), [15, 11, 16] 
(-10, -14, 92), [15, 11, 17] 
(-10, -14, 93), [15, 11, 18] 
(-10, -14, 94), [15, 11, 19] 
(-10, -14, 96), [15, 11, 21] 
(-10, -14, 97), [15, 11, 22] 
(-10, -13, 81), [15, 12, 6] 
(-10, -13, 82), [15, 12, 7] 
(-10, -13, 83), [15, 12, 8] 
(-10, -13, 84), [15, 12, 9] 
(-10, -13, 87), [15, 12, 12] 
(-10, -13, 88), [15, 12, 13] 
(-10, -13, 89), [15, 12, 14] 
(-10, -13, 91), [15, 12, 16] 
(-10, -12, 71), [15, 13, 21] 
(-10, -12, 72), [15, 13, 22] 
(-10, -12, 73), [15, 13, 23] 
(-10, -12, 74), [15, 13, 24] 
(-10, -12, 76), [15, 13, 1] 
(-10, -12, 79), [15, 13, 4] 
(-10, -12, 81), [15, 13, 6] 
(-9, -13, 85), [16, 12, 10] 
(-10, -12, 83), [15, 13, 8] 
(-10, -12, 84), [15, 13, 9] 
(-5, -17, 121), [20, 8, 21] 
(-10, -11, 61), [15, 14, 11] 
(-10, -11, 62), [15, 14, 12] 
(-10, -11, 63), [15, 14, 13] 
(-10, -11, 64), [15, 14, 14] 
(-10, -11, 66), [15, 14, 16] 
(-10, -11, 67), [15, 14, 17] 
(-10, -11, 69), [15, 14, 19] 
(-10, -11, 71), [15, 14, 21] 
(-10, -11, 72), [15, 14, 22] 
(-10, -11, 73), [15, 14, 23] 
(-10, -11, 77), [15, 14, 2] 
(-10, -11, 79), [15, 14, 4] 
(-8, -13, 85), [17, 12, 10] 
(-5, -16, 111), [20, 9, 11] 
(-10, -10, 51), [15, 15, 1] 
(-10, -10, 52), [15, 15, 2] 
(-10, -10, 53), [15, 15, 3] 
(-10, -10, 54), [15, 15, 4] 
(-10, -10, 56), [15, 15, 6] 
(-10, -10, 57), [15, 15, 7] 
(-10, -10, 58), [15, 15, 8] 
