[1, -10, 49, -165, 441, -810, 729], (-5, -5, 15)
[1, -10, 55, -201, 495, -810, 729], (-3, -7, 25)
[1, -10, 55, -195, 495, -810, 729], (-5, -5, 21)
[1, -10, 56, -204, 504, -810, 729], (-3, -7, 26)
[1, -9, 31, -78, 279, -729, 729], (-6, -3, 4)
[1, -9, 38, -117, 342, -729, 729], (-5, -4, 9)
[1, -9, 44, -150, 396, -729, 729], (-4, -5, 15)
[1, -9, 44, -147, 396, -729, 729], (-5, -4, 15)
[1, -9, 46, -165, 414, -729, 729], (-3, -6, 19)
[1, -9, 46, -162, 414, -729, 729], (0, -9, 37)
[1, -9, 49, -174, 441, -729, 729], (-3, -6, 22)
[1, -9, 52, -183, 468, -729, 729], (-3, -6, 25)
[1, -8, 19, -24, 171, -648, 729], (-6, -2, -2)
[1, -8, 35, -120, 315, -648, 729], (-6, -2, 14)
[1, -8, 37, -129, 333, -648, 729], (-3, -5, 13)
[1, -8, 40, -144, 360, -648, 729], (0, -8, 31)
[1, -8, 40, -132, 360, -648, 729], (-4, -4, 15)
[1, -8, 41, -141, 369, -648, 729], (-3, -5, 17)
[1, -8, 43, -153, 387, -648, 729], (-1, -7, 27)
[1, -8, 43, -147, 387, -648, 729], (-3, -5, 19)
[1, -7, 7, 30, 63, -567, 729], (-6, -1, -8)
[1, -7, 11, 6, 99, -567, 729], (-6, -1, -4)
[1, -7, 19, -36, 171, -567, 729], (-5, -2, 0)
[1, -7, 23, -66, 207, -567, 729], (-6, -1, 8)
[1, -7, 25, -66, 225, -567, 729], (-5, -2, 6)
[1, -7, 28, -93, 252, -567, 729], (-3, -4, 7)
[1, -7, 28, -81, 252, -567, 729], (-5, -2, 9)
[1, -7, 29, -96, 261, -567, 729], (-3, -4, 8)
[1, -7, 31, -96, 279, -567, 729], (-5, -2, 12)
[1, -7, 32, -105, 288, -567, 729], (-3, -4, 11)
[1, -7, 37, -120, 333, -567, 729], (-3, -4, 16)
[1, -7, 38, -123, 342, -567, 729], (-3, -4, 17)
[1, -7, 40, -132, 360, -567, 729], (-2, -5, 21)
[1, -7, 40, -129, 360, -567, 729], (-3, -4, 19)
[1, -6, -1, 60, -9, -486, 729], (-6, 0, -10)
[1, -6, 5, 27, 45, -486, 729], (-5, -1, -9)
[1, -6, 19, -57, 171, -486, 729], (-3, -3, 1)
[1, -6, 25, -75, 225, -486, 729], (-3, -3, 7)
[1, -6, 28, -84, 252, -486, 729], (-3, -3, 10)
[1, -6, 29, -108, 261, -486, 729], (0, -6, 20)
[1, -6, 29, -87, 261, -486, 729], (-3, -3, 11)
[1, -6, 31, -93, 279, -486, 729], (-3, -3, 13)
[1, -6, 34, -108, 306, -486, 729], (0, -6, 25)
[1, -5, -5, 66, -45, -405, 729], (-6, 1, -8)
[1, -5, -1, 42, -9, -405, 729], (-6, 1, -4)
[1, -5, 7, -6, 63, -405, 729], (-6, 1, 4)
[1, -5, 10, -21, 90, -405, 729], (-3, -2, -5)
[1, -5, 14, -33, 126, -405, 729], (-3, -2, -1)
[1, -5, 16, -51, 144, -405, 729], (3, -8, 31)
[1, -5, 16, -39, 144, -405, 729], (-3, -2, 1)
[1, -5, 16, -30, 144, -405, 729], (-4, -1, 3)
[1, -5, 20, -51, 180, -405, 729], (-3, -2, 5)
[1, -5, 22, -90, 198, -405, 729], (0, -5, 13)
[1, -5, 22, -81, 198, -405, 729], (-1, -4, 9)
[1, -5, 22, -57, 198, -405, 729], (-3, -2, 7)
[1, -5, 22, -54, 198, -405, 729], (-4, -1, 9)
[1, -5, 25, -90, 225, -405, 729], (0, -5, 16)
[1, -5, 26, -69, 234, -405, 729], (-3, -2, 11)
[1, -5, 28, -87, 252, -405, 729], (-1, -4, 15)
[1, -5, 28, -75, 252, -405, 729], (-3, -2, 13)
[1, -5, 29, -90, 261, -405, 729], (0, -5, 20)
[1, -5, 32, -90, 288, -405, 729], (0, -5, 23)
[1, -5, 32, -87, 288, -405, 729], (-3, -2, 17)
[1, -4, -8, 66, -72, -324, 729], (-6, 2, -5)
[1, -4, -5, 48, -45, -324, 729], (-6, 2, -2)
[1, -4, -5, 63, -45, -324, 729], (-5, 1, -9)
[1, -4, 1, 33, 9, -324, 729], (-5, 1, -3)
[1, -4, 2, 12, 18, -324, 729], (-3, -1, -10)
[1, -4, 11, -48, 99, -324, 729], (-6, 2, 14)
[1, -4, 11, -15, 99, -324, 729], (-3, -1, -1)
[1, -4, 16, -72, 144, -324, 729], (0, -4, 7)
[1, -4, 17, -39, 153, -324, 729], (3, -7, 29)
[1, -4, 19, -75, 171, -324, 729], (1, -5, 15)
[1, -4, 22, -48, 198, -324, 729], (-3, -1, 10)
[1, -4, 25, -72, 225, -324, 729], (0, -4, 16)
[1, -4, 26, -60, 234, -324, 729], (-3, -1, 14)
[1, -4, 29, -72, 261, -324, 729], (0, -4, 20)
[1, -4, 29, -69, 261, -324, 729], (-3, -1, 17)
[1, -3, -8, 51, -72, -243, 729], (-3, 0, -17)
[1, -3, -7, 48, -63, -243, 729], (-3, 0, -16)
[1, -3, -5, 30, -45, -243, 729], (-6, 3, 4)
[1, -3, -4, 39, -36, -243, 729], (-3, 0, -13)
[1, -3, -2, 33, -18, -243, 729], (-3, 0, -11)
[1, -3, -1, 30, -9, -243, 729], (-3, 0, -10)
[1, -3, -1, 42, -9, -243, 729], (-4, 1, -6)
[1, -3, 1, 24, 9, -243, 729], (-3, 0, -8)
[1, -3, 4, 15, 36, -243, 729], (-3, 0, -5)
