(-7, -13, 76), (1, 3, 0)
(-6, -13, 76), (2, 3, 0)
(-8, -10, 57), (0, 2, 1)
(-4, -13, 76), (0, 3, 0)
(-8, -9, 57), (0, 3, 1)
(-3, -13, 76), (1, 3, 0)
(-8, -5, 19), (0, 3, 3)
(-2, -10, 57), (2, 2, 1)
(-8, -3, 0), (0, 1, 0)
(-7, -2, 0), (1, 2, 0)
(0, -9, 41), (0, 3, 1)
(0, -7, 35), (0, 1, 3)
(0, -7, 36), (0, 1, 0)
(0, -7, 40), (0, 1, 0)
(0, -7, 41), (0, 1, 1)
(0, -5, 35), (0, 3, 3)
(0, -5, 36), (0, 3, 0)
(0, -5, 40), (0, 3, 0)
(0, -5, 41), (0, 3, 1)
(-5, 2, 0), (3, 2, 0)
(0, -3, 35), (0, 1, 3)
(0, -3, 36), (0, 1, 0)
(3, -5, 19), (3, 3, 3)
(0, -1, 35), (0, 3, 3)
(0, 0, -37), (0, 0, 3)
(0, 0, 11), (0, 0, 3)
(0, 0, 36), (0, 0, 0)
(0, 1, 35), (0, 1, 3)
(-3, 5, 19), (1, 1, 3)
(5, -2, 0), (1, 2, 0)
(0, 3, 35), (0, 3, 3)
(0, 3, 36), (0, 3, 0)
(0, 5, 35), (0, 1, 3)
(0, 5, 36), (0, 1, 0)
(0, 5, 40), (0, 1, 0)
(0, 5, 41), (0, 1, 1)
(0, 7, 35), (0, 3, 3)
(0, 7, 36), (0, 3, 0)
(0, 7, 40), (0, 3, 0)
(0, 7, 41), (0, 3, 1)
(7, 2, 0), (3, 2, 0)
(0, 9, 41), (0, 1, 1)
(8, 3, 0), (0, 3, 0)
(2, 10, 57), (2, 2, 1)
(8, 5, 19), (0, 1, 3)
(3, 13, 76), (3, 1, 0)
(4, 13, 76), (0, 1, 0)
(8, 9, 57), (0, 1, 1)
(8, 10, 57), (0, 2, 1)
(6, 13, 76), (2, 1, 0)
(7, 13, 76), (3, 1, 0)
(8, 13, 76), (0, 1, 0)
