(-16, 138, -782), [1, -16, 138, -782, 3174, -8464, 12167], 3.23.aq_fi_abec, -19570 
(-15, 115, -621), [1, -15, 115, -621, 2645, -7935, 12167], 3.23.ap_el_axx, -13621 
(-15, 138, -782), [1, -15, 138, -782, 3174, -7935, 12167], 3.23.ap_fi_abec, -19601 
(-14, 115, -667), [1, -14, 115, -667, 2645, -7406, 12167], 3.23.ao_el_azr, -13696 
(-13, 69, -276), [1, -13, 69, -276, 1587, -6877, 12167], 3.23.an_cr_akq, -4868 
(-13, 115, -644), [1, -13, 115, -644, 2645, -6877, 12167], 3.23.an_el_ayu, -13700 
(-12, 69, -322), [1, -12, 69, -322, 1587, -6348, 12167], 3.23.am_cr_amk, -4939 
(-12, 69, -299), [1, -12, 69, -299, 1587, -6348, 12167], 3.23.am_cr_aln, -4916 
(-12, 92, -506), [1, -12, 92, -506, 2116, -6348, 12167], 3.23.am_do_atm, -8826 
(-11, 46, -138), [1, -11, 46, -138, 1058, -5819, 12167], 3.23.al_bu_afi, -2133 
(-11, 69, -368), [1, -11, 69, -368, 1587, -5819, 12167], 3.23.al_cr_aoe, -5008 
(-11, 69, -345), [1, -11, 69, -345, 1587, -5819, 12167], 3.23.al_cr_anh, -4985 
(-11, 69, -322), [1, -11, 69, -322, 1587, -5819, 12167], 3.23.al_cr_amk, -4962 
(-10, 23, 23), [1, -10, 23, 23, 529, -5290, 12167], 3.23.ak_x_x, -406 
(-10, 46, -184), [1, -10, 46, -184, 1058, -5290, 12167], 3.23.ak_bu_ahc, -2200 
(-10, 69, -414), [1, -10, 69, -414, 1587, -5290, 12167], 3.23.ak_cr_apy, -5075 
(-10, 69, -391), [1, -10, 69, -391, 1587, -5290, 12167], 3.23.ak_cr_apb, -5052 
(-10, 69, -368), [1, -10, 69, -368, 1587, -5290, 12167], 3.23.ak_cr_aoe, -5029 
(-10, 69, -345), [1, -10, 69, -345, 1587, -5290, 12167], 3.23.ak_cr_anh, -5006 
(-10, 69, -322), [1, -10, 69, -322, 1587, -5290, 12167], 3.23.ak_cr_amk, -4983 
(-9, 23, -23), [1, -9, 23, -23, 529, -4761, 12167], 3.23.aj_x_ax, -471 
(-9, 46, -230), [1, -9, 46, -230, 1058, -4761, 12167], 3.23.aj_bu_aiw, -2265 
(-9, 46, -184), [1, -9, 46, -184, 1058, -4761, 12167], 3.23.aj_bu_ahc, -2219 
(-9, 69, -391), [1, -9, 69, -391, 1587, -4761, 12167], 3.23.aj_cr_apb, -5071 
(-9, 69, -368), [1, -9, 69, -368, 1587, -4761, 12167], 3.23.aj_cr_aoe, -5048 
(-9, 69, -345), [1, -9, 69, -345, 1587, -4761, 12167], 3.23.aj_cr_anh, -5025 
(-9, 69, -322), [1, -9, 69, -322, 1587, -4761, 12167], 3.23.aj_cr_amk, -5002 
(-8, 23, -69), [1, -8, 23, -69, 529, -4232, 12167], 3.23.ai_x_acr, -534 
(-8, 23, -46), [1, -8, 23, -46, 529, -4232, 12167], 3.23.ai_x_abu, -511 
(-8, 23, -23), [1, -8, 23, -23, 529, -4232, 12167], 3.23.ai_x_ax, -488 
(-8, 46, -276), [1, -8, 46, -276, 1058, -4232, 12167], 3.23.ai_bu_akq, -2328 
(-8, 46, -230), [1, -8, 46, -230, 1058, -4232, 12167], 3.23.ai_bu_aiw, -2282 
(-8, 69, -345), [1, -8, 69, -345, 1587, -4232, 12167], 3.23.ai_cr_anh, -5042 
(-8, 69, -322), [1, -8, 69, -322, 1587, -4232, 12167], 3.23.ai_cr_amk, -5019 
(-8, 69, -299), [1, -8, 69, -299, 1587, -4232, 12167], 3.23.ai_cr_aln, -4996 
(-7, 0, 138), [1, -7, 0, 138, 0, -3703, 12167], 3.23.ah_a_fi, 187 
(-7, 23, -115), [1, -7, 23, -115, 529, -3703, 12167], 3.23.ah_x_ael, -595 
(-7, 23, -92), [1, -7, 23, -92, 529, -3703, 12167], 3.23.ah_x_ado, -572 
(-7, 23, -69), [1, -7, 23, -69, 529, -3703, 12167], 3.23.ah_x_acr, -549 
(-7, 23, -46), [1, -7, 23, -46, 529, -3703, 12167], 3.23.ah_x_abu, -526 
(-7, 23, -23), [1, -7, 23, -23, 529, -3703, 12167], 3.23.ah_x_ax, -503 
(-7, 46, -276), [1, -7, 46, -276, 1058, -3703, 12167], 3.23.ah_bu_akq, -2343 
(-7, 46, -230), [1, -7, 46, -230, 1058, -3703, 12167], 3.23.ah_bu_aiw, -2297 
(-7, 46, -184), [1, -7, 46, -184, 1058, -3703, 12167], 3.23.ah_bu_ahc, -2251 
(-7, 69, -299), [1, -7, 69, -299, 1587, -3703, 12167], 3.23.ah_cr_aln, -5011 
(-7, 69, -276), [1, -7, 69, -276, 1587, -3703, 12167], 3.23.ah_cr_akq, -4988 
(-6, 0, 92), [1, -6, 0, 92, 0, -3174, 12167], 3.23.ag_a_do, 128 
(-6, 23, -161), [1, -6, 23, -161, 529, -3174, 12167], 3.23.ag_x_agf, -654 
(-6, 23, -138), [1, -6, 23, -138, 529, -3174, 12167], 3.23.ag_x_afi, -631 
(-6, 23, -115), [1, -6, 23, -115, 529, -3174, 12167], 3.23.ag_x_ael, -608 
(-6, 23, -92), [1, -6, 23, -92, 529, -3174, 12167], 3.23.ag_x_ado, -585 
(-6, 23, -69), [1, -6, 23, -69, 529, -3174, 12167], 3.23.ag_x_acr, -562 
(-6, 23, -46), [1, -6, 23, -46, 529, -3174, 12167], 3.23.ag_x_abu, -539 
(-6, 23, -23), [1, -6, 23, -23, 529, -3174, 12167], 3.23.ag_x_ax, -516 
(-6, 46, -230), [1, -6, 46, -230, 1058, -3174, 12167], 3.23.ag_bu_aiw, -2310 
(-6, 46, -184), [1, -6, 46, -184, 1058, -3174, 12167], 3.23.ag_bu_ahc, -2264 
(-6, 69, -253), [1, -6, 69, -253, 1587, -3174, 12167], 3.23.ag_cr_ajt, -4978 
(-5, 0, 46), [1, -5, 0, 46, 0, -2645, 12167], 3.23.af_a_bu, 71 
(-5, 0, 92), [1, -5, 0, 92, 0, -2645, 12167], 3.23.af_a_do, 117 
(-5, 0, 138), [1, -5, 0, 138, 0, -2645, 12167], 3.23.af_a_fi, 163 
(-5, 23, -207), [1, -5, 23, -207, 529, -2645, 12167], 3.23.af_x_ahz, -711 
(-5, 23, -184), [1, -5, 23, -184, 529, -2645, 12167], 3.23.af_x_ahc, -688 
(-5, 23, -161), [1, -5, 23, -161, 529, -2645, 12167], 3.23.af_x_agf, -665 
(-5, 23, -138), [1, -5, 23, -138, 529, -2645, 12167], 3.23.af_x_afi, -642 
(-5, 23, -115), [1, -5, 23, -115, 529, -2645, 12167], 3.23.af_x_ael, -619 
(-5, 23, -92), [1, -5, 23, -92, 529, -2645, 12167], 3.23.af_x_ado, -596 
(-5, 23, -69), [1, -5, 23, -69, 529, -2645, 12167], 3.23.af_x_acr, -573 
(-5, 23, -46), [1, -5, 23, -46, 529, -2645, 12167], 3.23.af_x_abu, -550 
(-5, 23, -23), [1, -5, 23, -23, 529, -2645, 12167], 3.23.af_x_ax, -527 
(-5, 46, -184), [1, -5, 46, -184, 1058, -2645, 12167], 3.23.af_bu_ahc, -2275 
(-5, 46, -138), [1, -5, 46, -138, 1058, -2645, 12167], 3.23.af_bu_afi, -2229 
(-4, 0, 0), [1, -4, 0, 0, 0, -2116, 12167], 3.23.ae_a_a, 16 
(-4, 0, 46), [1, -4, 0, 46, 0, -2116, 12167], 3.23.ae_a_bu, 62 
(-4, 0, 138), [1, -4, 0, 138, 0, -2116, 12167], 3.23.ae_a_fi, 154 
(-4, 23, -253), [1, -4, 23, -253, 529, -2116, 12167], 3.23.ae_x_ajt, -766 
(-4, 23, -230), [1, -4, 23, -230, 529, -2116, 12167], 3.23.ae_x_aiw, -743 
(-4, 23, -207), [1, -4, 23, -207, 529, -2116, 12167], 3.23.ae_x_ahz, -720 
