(-5, -4, 9), [3, 4, 1] 
(-5, -4, 13), [3, 4, 5] 
(-5, -4, 15), [3, 4, 7] 
(-3, -6, 19), [5, 2, 3] 
(-5, -4, 17), [3, 4, 1] 
(-3, -6, 23), [5, 2, 7] 
(-5, -3, 9), [3, 5, 1] 
(-5, -3, 11), [3, 5, 3] 
(-3, -5, 13), [5, 3, 5] 
(-3, -5, 15), [5, 3, 7] 
(-5, -3, 15), [3, 5, 7] 
(-1, -7, 25), [7, 1, 1] 
(-5, -3, 17), [3, 5, 1] 
(-1, -7, 27), [7, 1, 3] 
(-5, -2, -3), [3, 6, 5] 
(-5, -2, 5), [3, 6, 5] 
(-5, -2, 7), [3, 6, 7] 
(-3, -4, 7), [5, 4, 7] 
(-5, -2, 9), [3, 6, 1] 
(-3, -4, 9), [5, 4, 1] 
(-5, -2, 11), [3, 6, 3] 
(-1, -6, 19), [7, 2, 3] 
(-5, -2, 15), [3, 6, 7] 
(-3, -4, 13), [5, 4, 5] 
(-3, -4, 15), [5, 4, 7] 
(-1, -6, 23), [7, 2, 7] 
(-5, -1, -9), [3, 7, 7] 
(-5, -1, -1), [3, 7, 7] 
(-5, -1, 1), [3, 7, 1] 
(3, -9, 35), [3, 7, 3] 
(-5, -1, 3), [3, 7, 3] 
(-5, -1, 5), [3, 7, 5] 
(-3, -3, 3), [5, 5, 3] 
(-5, -1, 7), [3, 7, 7] 
(-3, -3, 5), [5, 5, 5] 
(-5, -1, 9), [3, 7, 1] 
(-5, -1, 11), [3, 7, 3] 
(-3, -3, 7), [5, 5, 7] 
(-1, -5, 13), [7, 3, 5] 
(1, -7, 25), [1, 1, 1] 
(-5, -1, 13), [3, 7, 5] 
(-3, -3, 9), [5, 5, 1] 
(-1, -5, 15), [7, 3, 7] 
(1, -7, 27), [1, 1, 3] 
(-3, -3, 11), [5, 5, 3] 
(-3, -3, 13), [5, 5, 5] 
(-5, 0, -11), [3, 0, 5] 
(-5, 0, -5), [3, 0, 3] 
(-5, 0, -3), [3, 0, 5] 
(-5, 0, -1), [3, 0, 7] 
(-5, 0, 1), [3, 0, 1] 
(-3, -2, -3), [5, 6, 5] 
(-5, 0, 3), [3, 0, 3] 
(-3, -2, -1), [5, 6, 7] 
(-5, 0, 5), [3, 0, 5] 
(-5, 0, 9), [3, 0, 1] 
(-3, -2, 3), [5, 6, 3] 
(-1, -4, 7), [7, 4, 7] 
(-5, 0, 11), [3, 0, 3] 
(-3, -2, 5), [5, 6, 5] 
(1, -6, 19), [1, 2, 3] 
(-1, -4, 9), [7, 4, 1] 
(-5, 0, 13), [3, 0, 5] 
(-3, -2, 7), [5, 6, 7] 
(-3, -2, 9), [5, 6, 1] 
(-1, -4, 13), [7, 4, 5] 
(1, -6, 23), [1, 2, 7] 
(-3, -2, 11), [5, 6, 3] 
(-1, -4, 15), [7, 4, 7] 
(-1, -4, 17), [7, 4, 1] 
(-3, -2, 15), [5, 6, 7] 
(5, -9, 35), [5, 7, 3] 
(-5, 1, -5), [3, 1, 3] 
(-3, -1, -9), [5, 7, 7] 
(-5, 1, -1), [3, 1, 7] 
(-3, -1, -7), [5, 7, 1] 
