(-9, -17, 121), (3, 3, 1)
(-9, -16, 112), (3, 0, 0)
(-8, -17, 121), (0, 3, 1)
(-9, -15, 101), (3, 1, 1)
(-9, -15, 102), (3, 1, 2)
(-9, -15, 103), (3, 1, 3)
(-8, -16, 111), (0, 0, 3)
(-7, -17, 121), (1, 3, 1)
(-8, -16, 112), (0, 0, 0)
(-9, -14, 92), (3, 2, 0)
(-9, -14, 94), (3, 2, 2)
(-8, -15, 101), (0, 1, 1)
(-8, -15, 102), (0, 1, 2)
(-9, -14, 96), (3, 2, 0)
(-6, -17, 121), (2, 3, 1)
(-8, -15, 103), (0, 1, 3)
(-7, -16, 112), (1, 0, 0)
(-9, -13, 82), (3, 3, 2)
(-9, -13, 83), (3, 3, 3)
(-9, -13, 84), (3, 3, 0)
(-8, -14, 91), (0, 2, 3)
(-9, -13, 87), (3, 3, 3)
(-8, -14, 93), (0, 2, 1)
(-7, -15, 101), (1, 1, 1)
(-9, -13, 89), (3, 3, 1)
(-6, -16, 111), (2, 0, 3)
(-6, -16, 112), (2, 0, 0)
(-7, -15, 103), (1, 1, 3)
(-9, -13, 91), (3, 3, 3)
(-8, -14, 97), (0, 2, 1)
(-9, -12, 72), (3, 0, 0)
(-9, -12, 74), (3, 0, 2)
(-9, -12, 76), (3, 0, 0)
(-8, -13, 81), (0, 3, 1)
(-8, -13, 82), (0, 3, 2)
(-9, -12, 78), (3, 0, 2)
(-8, -13, 83), (0, 3, 3)
(-7, -14, 92), (1, 2, 0)
(-6, -15, 101), (2, 1, 1)
(-8, -13, 87), (0, 3, 3)
(-6, -15, 102), (2, 1, 2)
(-7, -14, 94), (1, 2, 2)
(-9, -12, 84), (3, 0, 0)
(-8, -13, 88), (0, 3, 0)
(-6, -15, 103), (2, 1, 3)
(-8, -13, 89), (0, 3, 1)
(-7, -14, 96), (1, 2, 0)
(-8, -13, 91), (0, 3, 3)
(-9, -11, 61), (3, 1, 1)
(-9, -11, 63), (3, 1, 3)
(-9, -11, 67), (3, 1, 3)
(-8, -12, 71), (0, 0, 3)
(-9, -11, 69), (3, 1, 1)
(-9, -11, 71), (3, 1, 3)
(-9, -11, 73), (3, 1, 1)
(-7, -13, 83), (1, 3, 3)
(-6, -14, 91), (2, 2, 3)
(-8, -12, 79), (0, 0, 3)
(-9, -11, 77), (3, 1, 1)
(-8, -12, 81), (0, 0, 1)
(-8, -12, 83), (0, 0, 3)
(-7, -13, 89), (1, 3, 1)
(-6, -14, 97), (2, 2, 1)
(-7, -13, 91), (1, 3, 3)
(-9, -10, 52), (3, 2, 0)
(-9, -10, 56), (3, 2, 0)
(-9, -10, 58), (3, 2, 2)
(-9, -10, 62), (3, 2, 2)
(-9, -10, 64), (3, 2, 0)
(-7, -12, 72), (1, 0, 0)
(-9, -10, 68), (3, 2, 0)
(-8, -11, 71), (0, 1, 3)
(-3, -16, 112), (1, 0, 0)
(-8, -11, 72), (0, 1, 0)
(-4, -15, 101), (0, 1, 1)
(-8, -11, 73), (0, 1, 1)
(-9, -10, 72), (3, 2, 0)
(-8, -11, 76), (0, 1, 0)
(-8, -11, 77), (0, 1, 1)
(-6, -13, 88), (2, 3, 0)
(-6, -13, 89), (2, 3, 1)
(-7, -12, 84), (1, 0, 0)
(-6, -13, 91), (2, 3, 3)
(-9, -9, 41), (3, 3, 1)
(-9, -9, 43), (3, 3, 3)
(-9, -9, 47), (3, 3, 3)
(-9, -9, 49), (3, 3, 1)
(-9, -9, 51), (3, 3, 3)
(-9, -9, 53), (3, 3, 1)
(-4, -14, 91), (0, 2, 3)
(-8, -10, 67), (0, 2, 3)
(-4, -14, 92), (0, 2, 0)
(-7, -11, 71), (1, 1, 3)
(-4, -14, 93), (0, 2, 1)
(-7, -11, 73), (1, 1, 1)
(-8, -10, 73), (0, 2, 1)
(-7, -11, 77), (1, 1, 1)
(-7, -11, 79), (1, 1, 3)
(-9, -8, 36), (3, 0, 0)
(-9, -8, 38), (3, 0, 2)
(-9, -8, 42), (3, 0, 2)
(-9, -8, 44), (3, 0, 0)
(-8, -9, 54), (0, 3, 2)
(-8, -9, 56), (0, 3, 0)
(-8, -9, 57), (0, 3, 1)
(-8, -9, 59), (0, 3, 3)
(-4, -13, 81), (0, 3, 1)
