(-8, -13, 75), [9, 4, 7] 
(-8, -12, 65), [9, 5, 14] 
(-8, -12, 67), [9, 5, 16] 
(-7, -13, 75), [10, 4, 7] 
(-8, -11, 57), [9, 6, 6] 
(-8, -11, 59), [9, 6, 8] 
(-8, -11, 60), [9, 6, 9] 
(-7, -12, 65), [10, 5, 14] 
(-8, -11, 61), [9, 6, 10] 
(-8, -11, 63), [9, 6, 12] 
(-7, -12, 67), [10, 5, 16] 
(-6, -13, 75), [11, 4, 7] 
(-8, -10, 49), [9, 7, 15] 
(-8, -10, 53), [9, 7, 2] 
(-7, -11, 57), [10, 6, 6] 
(-8, -10, 54), [9, 7, 3] 
(-8, -10, 56), [9, 7, 5] 
(-7, -11, 59), [10, 6, 8] 
(-6, -12, 65), [11, 5, 14] 
(-8, -10, 57), [9, 7, 6] 
(-7, -11, 61), [10, 6, 10] 
(-6, -12, 67), [11, 5, 16] 
(-5, -13, 75), [12, 4, 7] 
(-7, -11, 63), [10, 6, 12] 
(-8, -9, 41), [9, 8, 7] 
(-8, -9, 43), [9, 8, 9] 
(-8, -9, 44), [9, 8, 10] 
(-8, -9, 45), [9, 8, 11] 
(-8, -9, 46), [9, 8, 12] 
(-7, -10, 49), [10, 7, 15] 
(-8, -9, 47), [9, 8, 13] 
(-8, -9, 50), [9, 8, 16] 
(-7, -10, 52), [10, 7, 1] 
(-6, -11, 57), [11, 6, 6] 
(-7, -10, 53), [10, 7, 2] 
(-7, -10, 54), [10, 7, 3] 
(-5, -12, 65), [12, 5, 14] 
(-8, -9, 53), [9, 8, 2] 
(-6, -11, 59), [11, 6, 8] 
(-6, -11, 60), [11, 6, 9] 
(-7, -10, 56), [10, 7, 5] 
(-5, -12, 67), [12, 5, 16] 
(-4, -13, 75), [13, 4, 7] 
(-6, -11, 61), [11, 6, 10] 
(-7, -10, 57), [10, 7, 6] 
(-6, -11, 63), [11, 6, 12] 
(-8, -8, 33), [9, 9, 16] 
(-8, -8, 35), [9, 9, 1] 
(-8, -8, 38), [9, 9, 4] 
(-8, -8, 39), [9, 9, 5] 
(-8, -8, 40), [9, 9, 6] 
(-8, -8, 43), [9, 9, 9] 
(-8, -8, 44), [9, 9, 10] 
(-7, -9, 45), [10, 8, 11] 
(-7, -9, 47), [10, 8, 13] 
(-8, -8, 47), [9, 9, 13] 
(-5, -11, 57), [12, 6, 6] 
(-8, -8, 48), [9, 9, 14] 
(-7, -9, 49), [10, 8, 15] 
(-4, -12, 65), [13, 5, 14] 
(-7, -9, 50), [10, 8, 16] 
(-5, -11, 59), [12, 6, 8] 
(-6, -10, 54), [11, 7, 3] 
(-4, -12, 67), [13, 5, 16] 
(-5, -11, 60), [12, 6, 9] 
(-5, -11, 61), [12, 6, 10] 
(-7, -9, 53), [10, 8, 2] 
(-6, -10, 57), [11, 7, 6] 
(-5, -11, 63), [12, 6, 12] 
(-8, -7, 24), [9, 10, 7] 
(-8, -7, 25), [9, 10, 8] 
(-8, -7, 27), [9, 10, 10] 
(-8, -7, 28), [9, 10, 11] 
(-8, -7, 29), [9, 10, 12] 
(-8, -7, 30), [9, 10, 13] 
(-8, -7, 31), [9, 10, 14] 
(-7, -8, 33), [10, 9, 16] 
(-7, -8, 35), [10, 9, 1] 
(-7, -8, 36), [10, 9, 2] 
(-8, -7, 37), [9, 10, 3] 
(-7, -8, 37), [10, 9, 3] 
(-7, -8, 38), [10, 9, 4] 
(-7, -8, 39), [10, 9, 5] 
(-7, -8, 40), [10, 9, 6] 
(-7, -8, 42), [10, 9, 8] 
(-5, -10, 49), [12, 7, 15] 
(-6, -9, 45), [11, 8, 11] 
(-7, -8, 43), [10, 9, 9] 
(-6, -9, 46), [11, 8, 12] 
(-7, -8, 44), [10, 9, 10] 
(-3, -12, 65), [14, 5, 14] 
(-4, -11, 57), [13, 6, 6] 
(-8, -7, 45), [9, 10, 11] 
(-2, -13, 75), [15, 4, 7] 
(-7, -8, 45), [10, 9, 11] 
(-4, -11, 59), [13, 6, 8] 
(-3, -12, 67), [14, 5, 16] 
(-5, -10, 53), [12, 7, 2] 
(-7, -8, 47), [10, 9, 13] 
(-6, -9, 49), [11, 8, 15] 
(-4, -11, 60), [13, 6, 9] 
(-6, -9, 50), [11, 8, 16] 
(-4, -11, 61), [13, 6, 10] 
(-5, -10, 56), [12, 7, 5] 
(-4, -11, 63), [13, 6, 12] 
(-5, -10, 57), [12, 7, 6] 
(-6, -9, 53), [11, 8, 2] 
(-8, -6, 19), [9, 11, 2] 
(-8, -6, 20), [9, 11, 3] 
(-8, -6, 21), [9, 11, 4] 
(-7, -7, 29), [10, 10, 12] 
(-7, -7, 31), [10, 10, 14] 
(-8, -6, 33), [9, 11, 16] 
(-7, -7, 33), [10, 10, 16] 
(-7, -7, 35), [10, 10, 1] 
(-7, -7, 37), [10, 10, 3] 
(-4, -10, 49), [13, 7, 15] 
(-8, -6, 41), [9, 11, 7] 
(-3, -11, 57), [14, 6, 6] 
(-7, -7, 41), [10, 10, 7] 
(-3, -11, 59), [14, 6, 8] 
(-4, -10, 53), [13, 7, 2] 
(-6, -8, 45), [11, 9, 11] 
(-3, -11, 61), [14, 6, 10] 
(-7, -7, 45), [10, 10, 11] 
(-6, -8, 47), [11, 9, 13] 
(-4, -10, 57), [13, 7, 6] 
(-5, -9, 53), [12, 8, 2] 
(-8, -5, 8), [9, 12, 8] 
(-8, -5, 9), [9, 12, 9] 
(-8, -5, 11), [9, 12, 11] 
(-8, -5, 12), [9, 12, 12] 
(-8, -5, 13), [9, 12, 13] 
(-8, -5, 14), [9, 12, 14] 
(-7, -6, 19), [10, 11, 2] 
(-8, -5, 23), [9, 12, 6] 
(-7, -6, 21), [10, 11, 4] 
(-7, -6, 23), [10, 11, 6] 
(-7, -6, 24), [10, 11, 7] 
(-8, -5, 27), [9, 12, 10] 
(-7, -6, 25), [10, 11, 8] 
(-7, -6, 26), [10, 11, 9] 
(-7, -6, 28), [10, 11, 11] 
(-7, -6, 29), [10, 11, 12] 
(-7, -6, 30), [10, 11, 13] 
(-5, -8, 33), [12, 9, 16] 
(-8, -5, 33), [9, 12, 16] 
(-7, -6, 31), [10, 11, 14] 
(-5, -8, 35), [12, 9, 1] 
(-7, -6, 33), [10, 11, 16] 
(-1, -12, 65), [16, 5, 14] 
(-5, -8, 37), [12, 9, 3] 
(-7, -6, 35), [10, 11, 1] 
(-2, -11, 57), [15, 6, 6] 
(-3, -10, 49), [14, 7, 15] 
(-8, -5, 39), [9, 12, 5] 
(-1, -12, 67), [16, 5, 16] 
(-5, -8, 39), [12, 9, 5] 
(-7, -6, 37), [10, 11, 3] 
(-6, -7, 37), [11, 10, 3] 
(-6, -7, 38), [11, 10, 4] 
(-2, -11, 59), [15, 6, 8] 
(-6, -7, 39), [11, 10, 5] 
(-3, -10, 52), [14, 7, 1] 
(-7, -6, 40), [10, 11, 6] 
(-3, -10, 53), [14, 7, 2] 
(-7, -6, 41), [10, 11, 7] 
(-5, -8, 43), [12, 9, 9] 
(-6, -7, 41), [11, 10, 7] 
(-3, -10, 54), [14, 7, 3] 
(-6, -7, 42), [11, 10, 8] 
(-5, -8, 45), [12, 9, 11] 
(-6, -7, 43), [11, 10, 9] 
(-3, -10, 56), [14, 7, 5] 
(-3, -10, 57), [14, 7, 6] 
(-5, -8, 47), [12, 9, 13] 
(-5, -8, 48), [12, 9, 14] 
(-4, -9, 53), [13, 8, 2] 
(-8, -4, -1), [9, 13, 16] 
(-8, -4, 1), [9, 13, 1] 
(-8, -4, 3), [9, 13, 3] 
(-8, -4, 4), [9, 13, 4] 
(-8, -4, 11), [9, 13, 11] 
(-7, -5, 19), [10, 12, 2] 
(-7, -5, 21), [10, 12, 4] 
(-7, -5, 23), [10, 12, 6] 
(-4, -8, 33), [13, 9, 16] 
(-5, -7, 33), [12, 10, 16] 
(-2, -10, 49), [15, 7, 15] 
(-6, -6, 33), [11, 11, 16] 
(-4, -8, 39), [13, 9, 5] 
(-6, -6, 35), [11, 11, 1] 
(-3, -9, 45), [14, 8, 11] 
(-3, -9, 49), [14, 8, 15] 
(-5, -7, 41), [12, 10, 7] 
(-5, -7, 43), [12, 10, 9] 
(-4, -8, 47), [13, 9, 13] 
(-3, -9, 53), [14, 8, 2] 
(-5, -7, 45), [12, 10, 11] 
(-8, -3, -9), [9, 14, 8] 
(-8, -3, -8), [9, 14, 9] 
(-8, -3, -7), [9, 14, 10] 
(-8, -3, -5), [9, 14, 12] 
(-8, -3, -4), [9, 14, 13] 
(-8, -3, -3), [9, 14, 14] 
(-7, -4, -1), [10, 13, 16] 
(-7, -4, 1), [10, 13, 1] 
(-7, -4, 3), [10, 13, 3] 
(-7, -4, 5), [10, 13, 5] 
(-7, -4, 7), [10, 13, 7] 
(-7, -4, 9), [10, 13, 9] 
(-7, -4, 10), [10, 13, 10] 
(-7, -4, 11), [10, 13, 11] 
(-7, -4, 12), [10, 13, 12] 
(-7, -4, 14), [10, 13, 14] 
(-7, -4, 15), [10, 13, 15] 
(-7, -4, 16), [10, 13, 16] 
(-7, -4, 19), [10, 13, 2] 
(-5, -6, 19), [12, 11, 2] 
(-7, -4, 21), [10, 13, 4] 
(-5, -6, 21), [12, 11, 4] 
(-7, -4, 23), [10, 13, 6] 
(1, -12, 65), [1, 5, 14] 
(-5, -6, 23), [12, 11, 6] 
(-7, -4, 25), [10, 13, 8] 
(1, -12, 67), [1, 5, 16] 
(-5, -6, 25), [12, 11, 8] 
(-7, -4, 27), [10, 13, 10] 
(-6, -5, 25), [11, 12, 8] 
(-6, -5, 26), [11, 12, 9] 
(-3, -8, 33), [14, 9, 16] 
(-6, -5, 27), [11, 12, 10] 
(-1, -10, 49), [16, 7, 15] 
(-3, -8, 35), [14, 9, 1] 
(-7, -4, 31), [10, 13, 14] 
(-5, -6, 29), [12, 11, 12] 
(-6, -5, 29), [11, 12, 12] 
