(-5, -3, 2), (3, 1, 2)
(-5, -3, 8), (3, 1, 0)
(-5, -3, 11), (3, 1, 3)
(-4, -4, 11), (0, 0, 3)
(-1, -7, 25), (3, 1, 1)
(-3, -5, 17), (1, 3, 1)
(-5, -2, 2), (3, 2, 2)
(-4, -3, 2), (0, 1, 2)
(-4, -3, 3), (0, 1, 3)
(-4, -3, 8), (0, 1, 0)
(-2, -5, 13), (2, 3, 1)
(-3, -4, 12), (1, 0, 0)
(-4, -3, 12), (0, 1, 0)
(-4, -3, 13), (0, 1, 1)
(-2, -5, 16), (2, 3, 0)
(-2, -5, 17), (2, 3, 1)
(-5, -1, -8), (3, 3, 0)
(-5, -1, -4), (3, 3, 0)
(-5, -1, -3), (3, 3, 1)
(-5, -1, -1), (3, 3, 3)
(-5, -1, 1), (3, 3, 1)
(-1, -5, 15), (3, 3, 3)
(-3, -3, 11), (1, 1, 3)
(-2, -4, 15), (2, 0, 3)
(-5, 0, -8), (3, 0, 0)
(-4, -1, -5), (0, 3, 3)
(-4, -1, -1), (0, 3, 3)
(-4, -1, 4), (0, 3, 0)
(-4, -1, 5), (0, 3, 1)
(-3, -2, 8), (1, 2, 0)
(-2, -3, 13), (2, 1, 1)
(-4, 0, -13), (0, 0, 3)
(-5, 1, -8), (3, 1, 0)
(-5, 1, -5), (3, 1, 3)
(-4, 0, -9), (0, 0, 3)
(-5, 1, -1), (3, 1, 3)
(-4, 0, -5), (0, 0, 3)
(-4, 0, -4), (0, 0, 0)
(-3, -1, 5), (1, 3, 1)
(-3, -1, 11), (1, 3, 3)
(-1, -3, 13), (3, 1, 1)
(-3, 0, -12), (1, 0, 0)
(-4, 1, -8), (0, 1, 0)
(-4, 1, -4), (0, 1, 0)
(-4, 1, -3), (0, 1, 1)
(-3, 0, 2), (1, 0, 2)
(1, -4, 12), (1, 0, 0)
(-3, 0, 8), (1, 0, 0)
(-2, -1, 9), (2, 3, 1)
(-2, -1, 10), (2, 3, 2)
(-1, -2, 12), (3, 2, 0)
(-2, 0, -13), (2, 0, 3)
(-4, 2, -3), (0, 2, 1)
(-3, 1, -5), (1, 1, 3)
(-3, 1, -3), (1, 1, 1)
(-3, 1, -1), (1, 1, 3)
(3, -5, 13), (3, 3, 1)
(-3, 1, 5), (1, 1, 1)
(1, -3, 13), (1, 1, 1)
(-1, -1, 11), (3, 3, 3)
(2, -3, 2), (2, 1, 2)
(-3, 2, 2), (1, 2, 2)
(2, -3, 6), (2, 1, 2)
(-2, 1, 5), (2, 1, 1)
(-1, 0, 4), (3, 0, 0)
(-2, 1, 6), (2, 1, 2)
(1, -2, 8), (1, 2, 0)
(-2, 1, 10), (2, 1, 2)
(-2, 1, 11), (2, 1, 3)
(1, -1, 9), (1, 3, 1)
(-1, 1, 9), (3, 1, 1)
(3, -2, 2), (3, 2, 2)
(-2, 3, 2), (2, 3, 2)
(-2, 3, 6), (2, 3, 2)
(2, -1, 5), (2, 3, 1)
(2, -1, 6), (2, 3, 2)
(1, 0, 4), (1, 0, 0)
(-1, 2, 8), (3, 2, 0)
(2, -1, 10), (2, 3, 2)
(2, -1, 11), (2, 3, 3)
(2, 0, -13), (2, 0, 3)
(4, -2, -3), (0, 2, 1)
(3, -1, -5), (3, 3, 3)
(3, -1, -3), (3, 3, 1)
(3, -1, -1), (3, 3, 3)
(-3, 5, 13), (1, 1, 1)
(3, -1, 5), (3, 3, 1)
(-1, 3, 13), (3, 3, 1)
(1, 1, 11), (1, 1, 3)
(4, -1, -8), (0, 3, 0)
(3, 0, -12), (3, 0, 0)
(4, -1, -4), (0, 3, 0)
(4, -1, -3), (0, 3, 1)
(3, 0, 2), (3, 0, 2)
(3, 0, 8), (3, 0, 0)
(-1, 4, 12), (3, 0, 0)
(2, 1, 9), (2, 1, 1)
(2, 1, 10), (2, 1, 2)
(1, 2, 12), (1, 2, 0)
(5, -1, -8), (1, 3, 0)
(4, 0, -13), (0, 0, 3)
(5, -1, -5), (1, 3, 3)
(4, 0, -9), (0, 0, 3)
(5, -1, -1), (1, 3, 3)
(4, 0, -5), (0, 0, 3)
(4, 0, -4), (0, 0, 0)
(3, 1, 5), (3, 1, 1)
(3, 1, 11), (3, 1, 3)
(1, 3, 13), (1, 3, 1)
(5, 0, -8), (1, 0, 0)
(4, 1, -5), (0, 1, 3)
(4, 1, -1), (0, 1, 3)
(4, 1, 4), (0, 1, 0)
(4, 1, 5), (0, 1, 1)
(3, 2, 8), (3, 2, 0)
(2, 3, 13), (2, 3, 1)
(5, 1, -8), (1, 1, 0)
(5, 1, -4), (1, 1, 0)
(5, 1, -3), (1, 1, 1)
(5, 1, -1), (1, 1, 3)
(5, 1, 1), (1, 1, 1)
(3, 3, 11), (3, 3, 3)
(1, 5, 15), (1, 1, 3)
(2, 4, 15), (2, 0, 3)
(5, 2, 2), (1, 2, 2)
(4, 3, 2), (0, 3, 2)
(4, 3, 3), (0, 3, 3)
(4, 3, 8), (0, 3, 0)
(2, 5, 13), (2, 1, 1)
(4, 3, 12), (0, 3, 0)
(3, 4, 12), (3, 0, 0)
(4, 3, 13), (0, 3, 1)
(2, 5, 16), (2, 1, 0)
(2, 5, 17), (2, 1, 1)
(5, 3, 2), (1, 3, 2)
(5, 3, 8), (1, 3, 0)
(5, 3, 11), (1, 3, 3)
(4, 4, 11), (0, 0, 3)
(3, 5, 17), (3, 1, 1)
(1, 7, 25), (1, 3, 1)
(5, 4, 12), (1, 0, 0)
(4, 5, 13), (0, 1, 1)
(4, 5, 15), (0, 1, 3)
(4, 5, 16), (0, 1, 0)
(5, 4, 16), (1, 0, 0)
(3, 6, 18), (3, 2, 2)
(3, 6, 20), (3, 2, 0)
(5, 5, 16), (1, 1, 0)
(5, 5, 17), (1, 1, 1)
(4, 6, 18), (0, 2, 2)
(4, 6, 20), (0, 2, 0)
(5, 5, 19), (1, 1, 3)
