(-8, -10, 53), (0, 2, 1)
(-7, -11, 57), (1, 1, 1)
(-8, -10, 54), (0, 2, 2)
(-8, -10, 56), (0, 2, 0)
(-7, -11, 59), (1, 1, 3)
(-6, -12, 65), (2, 0, 1)
(-8, -10, 57), (0, 2, 1)
(-6, -12, 67), (2, 0, 3)
(-8, -9, 44), (0, 3, 0)
(-8, -9, 45), (0, 3, 1)
(-8, -9, 46), (0, 3, 2)
(-8, -9, 47), (0, 3, 3)
(-8, -9, 50), (0, 3, 2)
(-7, -10, 52), (1, 2, 0)
(-6, -11, 57), (2, 1, 1)
(-8, -9, 53), (0, 3, 1)
(-6, -11, 59), (2, 1, 3)
(-6, -11, 60), (2, 1, 0)
(-4, -13, 75), (0, 3, 3)
(-6, -11, 61), (2, 1, 1)
(-8, -8, 38), (0, 0, 2)
(-8, -8, 39), (0, 0, 3)
(-8, -8, 40), (0, 0, 0)
(-8, -8, 43), (0, 0, 3)
(-8, -8, 44), (0, 0, 0)
(-7, -9, 45), (1, 3, 1)
(-8, -8, 47), (0, 0, 3)
(-5, -11, 57), (3, 1, 1)
(-8, -8, 48), (0, 0, 0)
(-7, -9, 50), (1, 3, 2)
(-5, -11, 59), (3, 1, 3)
(-6, -10, 54), (2, 2, 2)
(-5, -11, 60), (3, 1, 0)
(-5, -11, 61), (3, 1, 1)
(-7, -9, 53), (1, 3, 1)
(-8, -7, 24), (0, 1, 0)
(-8, -7, 28), (0, 1, 0)
(-8, -7, 29), (0, 1, 1)
(-8, -7, 30), (0, 1, 2)
(-8, -7, 31), (0, 1, 3)
(-7, -8, 36), (1, 0, 0)
(-8, -7, 37), (0, 1, 1)
(-7, -8, 38), (1, 0, 2)
(-6, -9, 45), (2, 3, 1)
(-6, -9, 46), (2, 3, 2)
(-7, -8, 44), (1, 0, 0)
(-4, -11, 57), (0, 1, 1)
(-8, -7, 45), (0, 1, 1)
(-2, -13, 75), (2, 3, 3)
(-4, -11, 59), (0, 1, 3)
(-6, -9, 49), (2, 3, 1)
(-4, -11, 60), (0, 1, 0)
(-6, -9, 50), (2, 3, 2)
(-5, -10, 56), (3, 2, 0)
(-8, -6, 20), (0, 2, 0)
(-8, -6, 21), (0, 2, 1)
(-7, -7, 29), (1, 1, 1)
(-7, -7, 31), (1, 1, 3)
(-8, -6, 33), (0, 2, 1)
(-7, -7, 37), (1, 1, 1)
(-4, -10, 49), (0, 2, 1)
(-8, -6, 41), (0, 2, 1)
(-7, -7, 41), (1, 1, 1)
(-4, -10, 53), (0, 2, 1)
(-3, -11, 61), (1, 1, 1)
(-7, -7, 45), (1, 1, 1)
(-8, -5, 8), (0, 3, 0)
(-8, -5, 12), (0, 3, 0)
(-8, -5, 13), (0, 3, 1)
(-8, -5, 14), (0, 3, 2)
(-8, -5, 23), (0, 3, 3)
(-7, -6, 24), (1, 2, 0)
(-8, -5, 27), (0, 3, 3)
(-7, -6, 30), (1, 2, 2)
(-8, -5, 33), (0, 3, 1)
(-2, -11, 57), (2, 1, 1)
(-8, -5, 39), (0, 3, 3)
(-6, -7, 37), (2, 1, 1)
(-6, -7, 38), (2, 1, 2)
(-2, -11, 59), (2, 1, 3)
(-3, -10, 52), (1, 2, 0)
(-7, -6, 40), (1, 2, 0)
(-6, -7, 42), (2, 1, 2)
(-6, -7, 43), (2, 1, 3)
(-8, -4, -1), (0, 0, 3)
(-8, -4, 4), (0, 0, 0)
(-8, -4, 11), (0, 0, 3)
(-7, -5, 23), (1, 3, 3)
(-4, -8, 33), (0, 0, 1)
(-5, -7, 33), (3, 1, 1)
(-4, -8, 39), (0, 0, 3)
(-3, -9, 45), (1, 3, 1)
(-3, -9, 49), (1, 3, 1)
(-5, -7, 41), (3, 1, 1)
(-4, -8, 47), (0, 0, 3)
(-8, -3, -9), (0, 1, 3)
(-8, -3, -8), (0, 1, 0)
(-8, -3, -4), (0, 1, 0)
(-8, -3, -3), (0, 1, 1)
(-7, -4, 10), (1, 0, 2)
(-7, -4, 16), (1, 0, 0)
(-6, -5, 25), (2, 3, 1)
(-6, -5, 26), (2, 3, 2)
(-6, -5, 30), (2, 3, 2)
(-6, -5, 31), (2, 3, 3)
(-2, -9, 44), (2, 3, 0)
(-5, -6, 32), (3, 2, 0)
(-2, -9, 45), (2, 3, 1)
(-2, -9, 46), (2, 3, 2)
(-1, -10, 54), (3, 2, 2)
(-5, -6, 36), (3, 2, 0)
(-2, -9, 50), (2, 3, 2)
(-4, -7, 43), (0, 1, 3)
(-8, -2, -16), (0, 2, 0)
(-8, -2, -11), (0, 2, 1)
(-8, -2, -9), (0, 2, 3)
(-7, -3, 3), (1, 1, 3)
(-7, -3, 9), (1, 1, 1)
(-4, -6, 19), (0, 2, 3)
(-1, -9, 45), (3, 3, 1)
(-5, -5, 31), (3, 3, 3)
(-1, -9, 53), (3, 3, 1)
(-5, -5, 37), (3, 3, 1)
(-3, -7, 43), (1, 1, 3)
(-8, -1, -25), (0, 3, 3)
(-8, -1, -24), (0, 3, 0)
(-8, -1, -20), (0, 3, 0)
(-8, -1, -19), (0, 3, 1)
(-8, -1, -13), (0, 3, 3)
(-7, -2, -12), (1, 2, 0)
(-7, -2, -4), (1, 2, 0)
(-7, -2, 2), (1, 2, 2)
(-6, -3, 13), (2, 1, 1)
(-6, -3, 14), (2, 1, 2)
(-6, -3, 18), (2, 1, 2)
(-6, -3, 19), (2, 1, 3)
(-1, -8, 32), (3, 0, 0)
(-1, -8, 38), (3, 0, 2)
(-5, -4, 26), (3, 0, 2)
(-1, -8, 44), (3, 0, 0)
(-5, -4, 32), (3, 0, 0)
(-4, -5, 33), (0, 3, 1)
(-2, -7, 41), (2, 1, 1)
(-4, -5, 35), (0, 3, 3)
(-2, -7, 42), (2, 1, 2)
(-1, -8, 48), (3, 0, 0)
(-4, -5, 36), (0, 3, 0)
(-3, -6, 40), (1, 2, 0)
(-8, 0, -33), (0, 0, 3)
(-8, 0, -32), (0, 0, 0)
(-8, 0, -28), (0, 0, 0)
(-8, 0, -27), (0, 0, 1)
(-8, 0, -26), (0, 0, 2)
(-8, 0, -23), (0, 0, 1)
(-8, 0, -19), (0, 0, 1)
(-7, -1, -23), (1, 3, 1)
(-8, 0, -13), (0, 0, 3)
(-7, -1, -11), (1, 3, 1)
(-7, -1, -5), (1, 3, 3)
(-7, -1, -1), (1, 3, 3)
(-2, -6, 19), (2, 2, 3)
(-5, -3, 21), (3, 1, 1)
(-5, -3, 27), (3, 1, 3)
(-1, -7, 37), (3, 1, 1)
(-1, -7, 43), (3, 1, 3)
(-3, -5, 37), (1, 3, 1)
(-8, 1, -25), (0, 1, 3)
(-7, 0, -32), (1, 0, 0)
(-8, 1, -21), (0, 1, 3)
(-7, 0, -28), (1, 0, 0)
(-7, 0, -22), (1, 0, 2)
(-7, 0, -18), (1, 0, 2)
(-8, 1, -7), (0, 1, 1)
(-7, 0, -12), (1, 0, 0)
(-6, -1, 1), (2, 3, 1)
(-6, -1, 2), (2, 3, 2)
(-6, -1, 6), (2, 3, 2)
(-6, -1, 7), (2, 3, 3)
(1, -8, 32), (1, 0, 0)
(-5, -2, 16), (3, 2, 0)
(-5, -2, 22), (3, 2, 2)
(-4, -3, 27), (0, 1, 3)
(-4, -3, 28), (0, 1, 0)
(-1, -6, 36), (3, 2, 0)
(-4, -3, 32), (0, 1, 0)
(-4, -3, 33), (0, 1, 1)
(-2, -5, 37), (2, 3, 1)
(-6, 0, -33), (2, 0, 3)
(-7, 1, -25), (1, 1, 3)
(-7, 1, -24), (1, 1, 0)
(-7, 1, -19), (1, 1, 1)
(-6, 0, -25), (2, 0, 3)
(-7, 1, -15), (1, 1, 1)
(-6, 0, -9), (2, 0, 3)
(-5, -1, 11), (3, 3, 3)
(1, -7, 29), (1, 1, 1)
(-1, -5, 35), (3, 3, 3)
(-3, -3, 31), (1, 1, 3)
(-8, 3, -9), (0, 3, 3)
(-5, 0, -32), (3, 0, 0)
(-7, 2, -16), (1, 2, 0)
(-6, 1, -11), (2, 1, 1)
(-5, 0, -16), (3, 0, 0)
(-6, 1, -10), (2, 1, 2)
(-6, 1, -6), (2, 1, 2)
(-6, 1, -5), (2, 1, 3)
(-5, 0, 6), (3, 0, 2)
(3, -8, 32), (3, 0, 0)
(-5, 0, 12), (3, 0, 0)
(1, -6, 24), (1, 2, 0)
(-4, -1, 19), (0, 3, 3)
(1, -6, 30), (1, 2, 2)
(-4, -1, 20), (0, 3, 0)
(1, -6, 32), (1, 2, 0)
(-4, -1, 24), (0, 3, 0)
(-4, -1, 25), (0, 3, 1)
(1, -6, 36), (1, 2, 0)
(-3, -2, 28), (1, 2, 0)
(-2, -3, 32), (2, 1, 0)
(-2, -3, 33), (2, 1, 1)
(-4, 0, -33), (0, 0, 3)
(-8, 4, -1), (0, 0, 3)
(-4, 0, -25), (0, 0, 3)
(-5, 1, -3), (3, 1, 1)
(-5, 1, -1), (3, 1, 3)
(-5, 1, 1), (3, 1, 1)
(-5, 1, 6), (3, 1, 2)
(-5, 1, 7), (3, 1, 3)
(-4, 0, 15), (0, 0, 3)
(-4, 0, 16), (0, 0, 0)
(1, -5, 23), (1, 3, 3)
(1, -5, 25), (1, 3, 1)
(1, -5, 31), (1, 3, 3)
(-3, -1, 25), (1, 3, 1)
(-1, -3, 29), (3, 1, 1)
(-3, -1, 31), (1, 3, 3)
(-1, -3, 33), (3, 1, 1)
(-3, 0, -32), (1, 0, 0)
(-6, 3, -9), (2, 3, 3)
(-3, 0, -16), (1, 0, 0)
(-5, 2, -4), (3, 2, 0)
(-5, 2, 2), (3, 2, 2)
(-4, 1, 11), (0, 1, 3)
(2, -5, 18), (2, 3, 2)
(-4, 1, 12), (0, 1, 0)
(2, -5, 22), (2, 3, 2)
(-4, 1, 16), (0, 1, 0)
(2, -5, 23), (2, 3, 3)
(-3, 0, 16), (1, 0, 0)
(1, -4, 26), (1, 0, 2)
(-3, 0, 22), (1, 0, 2)
(1, -4, 32), (1, 0, 0)
(-3, 0, 28), (1, 0, 0)
(-2, -1, 29), (2, 3, 1)
(-2, -1, 30), (2, 3, 2)
(-1, -2, 32), (3, 2, 0)
(-6, 4, -1), (2, 0, 3)
(-1, -1, -25), (3, 3, 3)
(-5, 3, -9), (3, 3, 3)
(-5, 3, -3), (3, 3, 1)
(3, -5, 13), (3, 3, 1)
(-3, 1, 19), (1, 1, 3)
(-3, 1, 25), (1, 1, 1)
(1, -3, 27), (1, 1, 3)
(1, -3, 33), (1, 1, 1)
(-1, -1, 29), (3, 3, 1)
(-1, -1, 31), (3, 3, 3)
(-2, 0, 32), (2, 0, 0)
(7, -8, 32), (3, 0, 0)
(-5, 4, 8), (3, 0, 0)
(-4, 3, 3), (0, 3, 3)
(-4, 3, 4), (0, 3, 0)
(-4, 3, 8), (0, 3, 0)
(-4, 3, 9), (0, 3, 1)
(3, -4, 10), (3, 0, 2)
(3, -4, 16), (3, 0, 0)
(-3, 2, 16), (1, 2, 0)
(2, -3, 21), (2, 1, 1)
(2, -3, 22), (2, 1, 2)
(-1, 0, 16), (3, 0, 0)
(-3, 2, 22), (1, 2, 2)
(2, -3, 26), (2, 1, 2)
(2, -3, 27), (2, 1, 3)
(-2, 1, 25), (2, 1, 1)
(-2, 1, 26), (2, 1, 2)
(1, -2, 28), (1, 2, 0)
(-2, 1, 30), (2, 1, 2)
(-2, 1, 31), (2, 1, 3)
(4, -4, -1), (0, 0, 3)
(-4, 4, -1), (0, 0, 3)
(3, -3, 13), (3, 1, 1)
(-3, 3, 13), (1, 3, 1)
(3, -3, 19), (3, 1, 3)
(-3, 3, 19), (1, 3, 3)
(1, -1, 29), (1, 3, 1)
(-1, 1, 29), (3, 1, 1)
(-7, 8, 32), (1, 0, 0)
(5, -4, 8), (1, 0, 0)
(4, -3, 3), (0, 1, 3)
(4, -3, 4), (0, 1, 0)
(4, -3, 8), (0, 1, 0)
(4, -3, 9), (0, 1, 1)
(-3, 4, 10), (1, 0, 2)
(-3, 4, 16), (1, 0, 0)
(3, -2, 16), (3, 2, 0)
(-2, 3, 21), (2, 3, 1)
(3, -2, 22), (3, 2, 2)
(1, 0, 16), (1, 0, 0)
(-2, 3, 22), (2, 3, 2)
(-2, 3, 26), (2, 3, 2)
(-2, 3, 27), (2, 3, 3)
(2, -1, 25), (2, 3, 1)
(2, -1, 26), (2, 3, 2)
(-1, 2, 28), (3, 2, 0)
(2, -1, 30), (2, 3, 2)
(2, -1, 31), (2, 3, 3)
(6, -4, -1), (2, 0, 3)
(5, -3, -9), (1, 1, 3)
(1, 1, -25), (1, 1, 3)
(5, -3, -3), (1, 1, 1)
(-3, 5, 13), (1, 1, 1)
(3, -1, 19), (3, 3, 3)
(3, -1, 25), (3, 3, 1)
(-1, 3, 27), (3, 3, 3)
(1, 1, 29), (1, 1, 1)
(-1, 3, 33), (3, 3, 1)
(2, 0, 32), (2, 0, 0)
(1, 1, 31), (1, 1, 3)
(3, 0, -32), (3, 0, 0)
(6, -3, -9), (2, 1, 3)
(3, 0, -16), (3, 0, 0)
(5, -2, -4), (1, 2, 0)
(5, -2, 2), (1, 2, 2)
(4, -1, 11), (0, 3, 3)
(4, -1, 12), (0, 3, 0)
(-2, 5, 18), (2, 1, 2)
(4, -1, 16), (0, 3, 0)
(-2, 5, 22), (2, 1, 2)
(-2, 5, 23), (2, 1, 3)
(3, 0, 16), (3, 0, 0)
(3, 0, 22), (3, 0, 2)
(-1, 4, 26), (3, 0, 2)
(3, 0, 28), (3, 0, 0)
(-1, 4, 32), (3, 0, 0)
(2, 1, 29), (2, 1, 1)
(2, 1, 30), (2, 1, 2)
(1, 2, 32), (1, 2, 0)
(8, -4, -1), (0, 0, 3)
(4, 0, -33), (0, 0, 3)
(4, 0, -25), (0, 0, 3)
(5, -1, -3), (1, 3, 1)
(5, -1, -1), (1, 3, 3)
(5, -1, 1), (1, 3, 1)
(5, -1, 6), (1, 3, 2)
(5, -1, 7), (1, 3, 3)
(4, 0, 15), (0, 0, 3)
(4, 0, 16), (0, 0, 0)
(-1, 5, 23), (3, 1, 3)
(-1, 5, 25), (3, 1, 1)
(-1, 5, 31), (3, 1, 3)
(3, 1, 25), (3, 1, 1)
(1, 3, 29), (1, 3, 1)
(3, 1, 31), (3, 1, 3)
(1, 3, 33), (1, 3, 1)
(8, -3, -9), (0, 1, 3)
(5, 0, -32), (1, 0, 0)
(7, -2, -16), (3, 2, 0)
(6, -1, -11), (2, 3, 1)
(6, -1, -10), (2, 3, 2)
(5, 0, -16), (1, 0, 0)
(6, -1, -6), (2, 3, 2)
(6, -1, -5), (2, 3, 3)
(5, 0, 6), (1, 0, 2)
(-3, 8, 32), (1, 0, 0)
(5, 0, 12), (1, 0, 0)
(-1, 6, 24), (3, 2, 0)
(4, 1, 19), (0, 1, 3)
(4, 1, 20), (0, 1, 0)
(-1, 6, 30), (3, 2, 2)
(-1, 6, 32), (3, 2, 0)
(4, 1, 24), (0, 1, 0)
(4, 1, 25), (0, 1, 1)
(-1, 6, 36), (3, 2, 0)
(3, 2, 28), (3, 2, 0)
(2, 3, 32), (2, 3, 0)
(2, 3, 33), (2, 3, 1)
(6, 0, -33), (2, 0, 3)
(7, -1, -25), (3, 3, 3)
(7, -1, -24), (3, 3, 0)
(7, -1, -19), (3, 3, 1)
(6, 0, -25), (2, 0, 3)
(7, -1, -15), (3, 3, 1)
