(-9, -15, 98), (3, 1, 2)
(-8, -16, 108), (0, 0, 0)
(-8, -15, 98), (0, 1, 2)
(-8, -15, 99), (0, 1, 3)
(-9, -13, 79), (3, 3, 3)
(-9, -13, 80), (3, 3, 0)
(-8, -14, 89), (0, 2, 1)
(-8, -14, 90), (0, 2, 2)
(-9, -13, 85), (3, 3, 1)
(-7, -15, 98), (1, 1, 2)
(-7, -15, 99), (1, 1, 3)
(-9, -13, 87), (3, 3, 3)
(-9, -12, 70), (3, 0, 2)
(-8, -13, 79), (0, 3, 3)
(-8, -13, 80), (0, 3, 0)
(-9, -12, 76), (3, 0, 0)
(-8, -13, 81), (0, 3, 1)
(-8, -13, 83), (0, 3, 3)
(-6, -15, 98), (2, 1, 2)
(-5, -16, 108), (3, 0, 0)
(-7, -14, 90), (1, 2, 2)
(-8, -13, 84), (0, 3, 0)
(-9, -11, 60), (3, 1, 0)
(-9, -11, 61), (3, 1, 1)
(-9, -11, 66), (3, 1, 2)
(-9, -11, 67), (3, 1, 3)
(-7, -13, 80), (1, 3, 0)
(-7, -13, 81), (1, 3, 1)
(-9, -11, 73), (3, 1, 1)
(-5, -15, 98), (3, 1, 2)
(-6, -14, 89), (2, 2, 1)
(-5, -15, 99), (3, 1, 3)
(-9, -11, 75), (3, 1, 3)
(-7, -13, 83), (1, 3, 3)
(-5, -15, 101), (3, 1, 1)
(-7, -13, 85), (1, 3, 1)
(-8, -12, 80), (0, 0, 0)
(-9, -10, 50), (3, 2, 2)
(-9, -10, 52), (3, 2, 0)
(-9, -10, 58), (3, 2, 2)
(-8, -11, 62), (0, 1, 2)
(-9, -10, 64), (3, 2, 0)
(-8, -11, 67), (0, 1, 3)
(-7, -12, 72), (1, 0, 0)
(-8, -11, 68), (0, 1, 0)
(-6, -13, 79), (2, 3, 3)
(-4, -15, 98), (0, 1, 2)
(-7, -12, 74), (1, 0, 2)
(-4, -15, 99), (0, 1, 3)
(-8, -11, 72), (0, 1, 0)
(-8, -11, 73), (0, 1, 1)
(-6, -13, 84), (2, 3, 0)
(-6, -13, 85), (2, 3, 1)
(-9, -9, 41), (3, 3, 1)
(-9, -9, 43), (3, 3, 3)
(-9, -9, 48), (3, 3, 0)
(-9, -9, 49), (3, 3, 1)
(-9, -9, 51), (3, 3, 3)
(-9, -9, 53), (3, 3, 1)
(-7, -11, 63), (1, 1, 3)
(-3, -15, 99), (1, 1, 3)
(-7, -11, 68), (1, 1, 0)
(-5, -13, 81), (3, 3, 1)
(-9, -9, 65), (3, 3, 1)
(-8, -10, 66), (0, 2, 2)
(-6, -12, 75), (2, 0, 3)
(-5, -13, 83), (3, 3, 3)
(-7, -11, 71), (1, 1, 3)
(-7, -11, 72), (1, 1, 0)
(-6, -12, 79), (2, 0, 3)
